Gene_Symbol,Gradient_Magnitude,Mean_Zscore,Zscore_Range,Quartile
Adam10,10.377204079458552,0.22971215979849513,2.2713972857364375,Q1_Early_Change
SPARCL1,10.279900293337839,0.687756982859092,2.7785397837134065,Q1_Early_Change
Lum,10.221942190267939,0.3195344958799768,2.3023039605895255,Q1_Early_Change
SERPINF1,10.186781621114248,0.41447398568217503,2.8158079076866773,Q1_Early_Change
Eln,10.10348986360827,-1.7986582425236308,2.7625508066026825,Q1_Early_Change
BGN,10.02668037564638,0.6889082711828176,2.4702340344179334,Q1_Early_Change
LRG1,9.984280953099367,1.5795819882576085,3.1691289215837326,Q1_Early_Change
SERPINA1,9.954714852973401,0.13998032036085517,3.442450168684568,Q1_Early_Change
Anxa2,9.894110014180868,-0.3705275184859162,1.369777316922031,Q1_Early_Change
VTN,9.845103434595515,0.979354020421349,3.465770393674746,Q1_Early_Change
F2,9.785434771616345,0.4658036994215717,2.403745665399833,Q1_Early_Change
Col4a1,9.749645947343195,1.0225507801413511,1.3673099175364063,Q1_Early_Change
Serpina1e,9.69549364795804,-1.5083535486997135,1.962472299760377,Q1_Early_Change
Ambp,9.685652438684556,0.9945837296161544,1.982368940403632,Q1_Early_Change
S100a5,9.579530733258494,2.8141392977500135,3.603551555547439,Q1_Early_Change
Fgf1,9.56829387027689,-0.46840219453804244,1.294287057179968,Q1_Early_Change
SERPINA7,9.561311167993704,0.08042443574961611,2.4757388925410426,Q1_Early_Change
Lamb2,9.560701290462296,0.7837315160084904,1.0942310312670085,Q1_Early_Change
Tgm2,9.557222024020087,0.24120334027933876,1.8390696012930419,Q1_Early_Change
THBS4,9.43835049880406,0.2429820704016719,4.502316555964767,Q1_Early_Change
LPA,9.431418157152635,2.3416408669192736,2.289461979793439,Q1_Early_Change
SERPING1,9.294504013180278,0.5056300859950205,2.278830454115725,Q1_Early_Change
Itih3,9.268395775597732,1.1866601714029124,1.4021015966130754,Q1_Early_Change
C1qa,9.145347094271859,1.3527204300209352,3.19483289551701,Q1_Early_Change
Itih2,8.99929745964421,1.209597856747366,3.1823761605070606,Q1_Early_Change
S100A9,8.898006040123743,0.7855662741687051,2.843612169383858,Q1_Early_Change
Serpinb1a,8.775956207295733,0.12140196205108687,1.875798067932416,Q1_Early_Change
S100a9,8.725412926582731,0.23537817930001836,1.2476685407463648,Q1_Early_Change
Serpina1a,8.716307128172655,0.7639515111219672,1.4995385330792428,Q1_Early_Change
Smoc2,8.693722676490488,0.13479685206279074,7.764988743373583,Q1_Early_Change
SERPIND1,8.628221668559918,0.7624404763101412,5.876669577973173,Q1_Early_Change
S100A8,8.500346190986718,0.8085323144919734,2.7680323476451454,Q1_Early_Change
SRPX,8.48865913409862,-0.25847796945302176,2.6811483310508404,Q1_Early_Change
SERPINC1,8.42480214038952,0.5870040488474284,2.736881347300474,Q1_Early_Change
PLOD3,8.284116922126694,0.6542086446723776,2.883322075821112,Q1_Early_Change
ELANE,8.241467801328106,1.1287762424902983,4.468846506436855,Q1_Early_Change
Col4a2,8.107663451718047,0.7159826920921843,1.5342012750756735,Q1_Early_Change
Ctsd,8.064872111347958,1.046692634336267,1.8953773826175704,Q1_Early_Change
PLG,7.992406594801843,0.33087490008564424,2.474596487853359,Q1_Early_Change
Lamb1,7.979762192764238,-0.8940546710072392,2.397859766196977,Q1_Early_Change
Ctsz,7.920163625520326,0.23242157853105005,1.4077138614010758,Q1_Early_Change
Kng1,7.88304585859011,0.6848163432931285,1.7074076295080778,Q1_Early_Change
F10,7.767900166448061,0.14118536696427167,1.910326459278099,Q1_Early_Change
Pzp,7.7579717465763185,0.24021584637033855,1.244148890011198,Q1_Early_Change
CTSZ,7.742942482800257,0.11238274112436566,3.1654728824415628,Q1_Early_Change
Mbl2,7.738672660767843,-0.0535731215754216,3.03426979329933,Q1_Early_Change
VWF,7.722879246046303,0.17437544831937424,3.239695237238231,Q1_Early_Change
Serpinc1,7.721432844170203,0.4175311352928593,1.5425338095865624,Q1_Early_Change
Lgi1,7.569688902462469,-0.3161010255599628,1.066488685837707,Q1_Early_Change
Col14a1,7.492219457174993,-2.7496583443692963,1.8872826845299064,Q1_Early_Change
Col5a1,7.489778524277867,-0.6962310258931748,3.009745677139454,Q1_Early_Change
AMBP,7.430148465248751,0.4878309202084065,2.060498043965268,Q1_Early_Change
Mfge8,7.338041315233952,1.2852233003905718,1.9535971190931936,Q1_Early_Change
Itih1,7.297315397316723,1.029918365837679,1.944832096712308,Q1_Early_Change
LGALS3,7.28734352201882,0.2196245216231369,3.3466719701153087,Q1_Early_Change
LUM,7.269825177264123,0.7113857983172073,2.7736599453936526,Q1_Early_Change
ARG1,7.215757069576576,-0.7746030874565034,3.032482690134031,Q1_Early_Change
Vwa1,7.192919915506806,0.2910568635680073,1.6390415746765101,Q1_Early_Change
S100A4,7.167055943504959,0.17069858299592228,3.4736057640176132,Q1_Early_Change
Ctsh,7.143183982769363,0.21707820326116614,1.895541871812303,Q1_Early_Change
Dcn,7.142350996347025,-0.014352543970373253,0.8761540897967144,Q1_Early_Change
Col6a2,7.129303357301998,0.6600010992137986,2.9882890866869527,Q1_Early_Change
C1QTNF5,7.103894292513347,0.6309728638555203,1.782741914699132,Q1_Early_Change
C1QC,7.067584931104553,0.3305410294074257,3.6476295393642544,Q1_Early_Change
A2M,7.013084900909736,0.3759693966639058,2.4441523707130646,Q1_Early_Change
Bgn,6.992779007774243,0.8444672124304858,1.6950338551867687,Q1_Early_Change
ABI3BP,6.9844075850482685,-0.400645939843391,1.7222559944879754,Q1_Early_Change
Ctsc,6.867196131246336,0.24392834534865696,2.4577230112609443,Q1_Early_Change
ANGPTL2,6.826839719089541,0.6367165223164993,2.660188833074475,Q1_Early_Change
FBLN5,6.804839994262143,0.1794169509440807,3.5136424139006874,Q1_Early_Change
SERPINA10,6.799275305154978,0.7448255753317717,1.7146812362716992,Q1_Early_Change
SPON1,6.752814044412514,0.521303991213202,2.740943816791011,Q1_Early_Change
Col11a2,6.692029586902363,2.477386541333066,6.119330565024698,Q1_Early_Change
Ecm1,6.657058353220343,-0.3951300940255495,1.0948869181282257,Q1_Early_Change
Serpinf2,6.63926364237637,0.22370270473179182,2.186115322554551,Q1_Early_Change
Gpc1,6.63242892487022,-0.24491839875199364,1.4559179998085192,Q1_Early_Change
Ctsb,6.601327997487079,0.6773177474183316,1.8520172767626095,Q1_Early_Change
SERPINB9,6.598307545158137,-0.9853299847527447,3.744647619596837,Q1_Early_Change
COL8A2,6.364474069809274,-0.34079669394809764,2.123299720737331,Q1_Early_Change
SERPINA3,6.1625063229997545,0.011701837077784338,2.034437875540181,Q1_Early_Change
Serpinb8,6.119612544273161,-0.040973503923644516,1.842693120772266,Q1_Early_Change
Fbn1,6.1120342143567585,-0.4143027803138547,1.8794813705314235,Q1_Early_Change
Papln,6.086732605430363,0.2188147043049809,1.2929497480851104,Q1_Early_Change
Mmrn2,6.016100575594,-0.2305208164096103,1.1835472071394677,Q1_Early_Change
Ltbp4,6.002654430341577,-1.4654856891710464,1.2044636855628692,Q1_Early_Change
Ogn,5.936302139698265,0.03325874107283147,1.2877025193469538,Q1_Early_Change
S100A10,5.934318333386725,-0.09894193759078976,1.7919751312895709,Q1_Early_Change
AGT,5.858714261812129,-0.6395441329165729,2.8541579009564204,Q1_Early_Change
S100A1,5.796534914886978,-0.8586228680703204,3.61822427818147,Q1_Early_Change
Cst3,5.775654874910007,-0.2603137165420374,1.104351929312291,Q1_Early_Change
CTSB,5.751026634995945,-0.19549286285468093,2.545652515089397,Q1_Early_Change
Cd109,5.699271884939647,-0.48404534535788424,1.0680592525528074,Q1_Early_Change
MME,5.698035147498688,-0.4501594467435138,3.5618469039736707,Q1_Early_Change
Serpine2,5.619893093342465,0.17147547809035726,2.0246087362741845,Q1_Early_Change
F13A1,5.60564755556253,0.8155401407069931,2.6923428975647816,Q1_Early_Change
Fn1,5.587683433282129,-0.37098373954021,1.342297857787422,Q1_Early_Change
LGALS1,5.556313469926361,-0.04080225999737755,1.824620713867088,Q1_Early_Change
FMOD,5.542048912994687,-0.9369999765707511,6.07235969086252,Q1_Early_Change
Fga,5.503900259376526,-0.039286604967885615,1.4222967660064239,Q1_Early_Change
Mfap5,5.486893651115513,0.49242769958973903,1.0282589864387979,Q1_Early_Change
WISP2,5.396405173585262,0.6769339844764495,3.427993244015548,Q1_Early_Change
F13a1,5.350454290252743,-0.24878422678968154,1.6001658164471793,Q1_Early_Change
DCN,5.312307265187944,0.3810862078390298,1.3669700941765406,Q1_Early_Change
Serpina3k,5.287643085720819,-0.2466202720646888,2.4774469460874986,Q1_Early_Change
COL28A1,5.247311597969352,0.1395209930335037,2.3010298163200558,Q1_Early_Change
CTSL,5.205758446484203,0.577102539357117,1.4134150853522902,Q1_Early_Change
Ctsl,5.144444169253419,-0.24578513398391422,1.7769534850936928,Q1_Early_Change
CTSD,5.078732494558053,0.3453920214269228,1.848648710677962,Q1_Early_Change
MFGE8,5.077972535467416,0.18281247883461674,1.4379482180171363,Q1_Early_Change
Hapln2,5.023688486413045,3.7539484934442076,1.8897711134167086,Q1_Early_Change
SERPINA4,5.020792080859298,-0.07209394692051055,2.8393613247864815,Q1_Early_Change
Col18a1,4.968824487988893,0.1098865202390579,1.1411085372533254,Q1_Early_Change
COL1A1,4.943489052477454,-0.025739795231017215,2.3427674450446925,Q1_Early_Change
CYR61,4.9301194709210465,0.010578485191849011,1.237914836318624,Q1_Early_Change
NID1,4.902453030504901,-0.1655752814760619,2.0279118300645487,Q1_Early_Change
IGFBP7,4.896326807363573,0.32330454491179433,1.5328049548094964,Q1_Early_Change
Nid1,4.8880137064667135,-0.030571149293501104,1.4596401599082078,Q1_Early_Change
VIT,4.860234726799429,-1.0026200320075527,1.5431745376854282,Q1_Early_Change
Anxa5,4.840862073334931,0.34934351382230167,2.2686018561837757,Q1_Early_Change
Gpc4,4.816946602702435,-0.11006224851270133,1.1642521282017608,Q1_Early_Change
S100a10,4.801940694598578,0.09790304050913591,1.9938100702012846,Q1_Early_Change
S100A12,4.793609606874103,1.4938868065470772,1.3025724618218817,Q1_Early_Change
NPNT,4.772822132767698,-0.6625582472188363,4.163950120077052,Q1_Early_Change
DPT,4.742160185172393,0.1078617908965691,2.3404486348824434,Q1_Early_Change
DSP,4.661852380452627,-0.46575111088554844,3.7556065031230084,Q1_Early_Change
FN1,4.648209631287335,0.6240140129616342,1.615849636202748,Q1_Early_Change
ANXA5,4.632205920035352,-0.4310775562588188,1.9753287998597526,Q1_Early_Change
VCAN,4.609594466152652,0.07791354441588554,3.1236794982734652,Q1_Early_Change
Lgals1,4.5832921401909985,0.31046461007738285,1.5069536516240165,Q1_Early_Change
FGB,4.530250405258847,1.1498184011330035,2.1223219724015117,Q1_Early_Change
COL6A3,4.448588102376223,0.2531463741685642,1.9404948888902775,Q1_Early_Change
COL6A1,4.446358403015153,0.1011441185127261,1.5523129096430863,Q1_Early_Change
Emilin2,4.3591133577138415,-0.4292365969421417,0.8079218359930902,Q1_Early_Change
Dpt,4.35734484493717,-0.09456839544080325,1.8511954076819348,Q1_Early_Change
Fbln1,4.33339615577707,-0.24002284787058328,1.0964125793931445,Q1_Early_Change
TNC,4.246964140385182,0.34437987172864626,2.4896023892077546,Q1_Early_Change
Pxdn,4.242532655276556,-1.054299212995197,1.9050279739879956,Q1_Early_Change
Ctss,4.2242123605591795,0.8418952251944307,1.3831079324519542,Q1_Early_Change
PXDN,4.2219201194567875,-0.04995322652436323,1.414414714576386,Q1_Early_Change
SERPINB1,4.194297242488105,0.07615616290769495,1.4304704654794285,Q1_Early_Change
Igfbp6,4.191857939725553,-0.8701242466648709,1.5768597251729588,Q1_Early_Change
Chl1,4.170880337237811,-1.3278266924039066,1.5689685377879747,Q1_Early_Change
F12,4.117953906003432,0.7528201774874106,2.343796182856401,Q1_Early_Change
COL15A1,4.1098207460024865,-0.028561880832337003,2.3249665990969453,Q1_Early_Change
Tgfbi,4.082576272412829,0.09967898778942416,1.5583328855243566,Q1_Early_Change
Serpina6,4.0760706171539764,-0.07249325924867434,1.6443850895741257,Q1_Early_Change
C1qtnf9,4.054165429797277,-0.21896779157047408,1.52971062653122,Q1_Early_Change
OGN,4.042919119275233,0.3860366840961662,2.7866233490670353,Q1_Early_Change
KAL1,4.020086861849881,-0.3119123354118688,0.9777515987195244,Q1_Early_Change
ANXA1,3.987552175104989,-0.5357020721944589,2.0673174573868205,Q1_Early_Change
Lgi2,3.983741069158815,-1.0590233989220437,1.4985719787739937,Q1_Early_Change
COL14A1,3.9740907064701663,0.18370435119602171,2.2933840838495065,Q1_Early_Change
SBSPON,3.9715589392145185,-0.1712830767738004,1.207036704616394,Q1_Early_Change
AEBP1,3.9711966167316257,-0.33100849590165526,1.6620471948568172,Q1_Early_Change
C1QB,3.9125512994273435,-0.05247728984333826,1.3094542362228323,Q1_Early_Change
Serpina3n,3.907681217638701,1.0704846309083038,2.1392162469605087,Q1_Early_Change
SLIT3,3.8890948896067545,-0.33008102175115883,3.3155785908737387,Q1_Early_Change
S100a6,3.836619552821845,1.0162105167607725,1.003932295655977,Q1_Early_Change
Anxa4,3.830444546317212,0.43829472874541636,1.1180393105375908,Q2-Q3
Lama4,3.82236433887469,-0.2747245825290232,1.160415005547779,Q2-Q3
ASPN,3.809782963298815,0.04175600187246355,1.196078285370302,Q2-Q3
Agrn,3.8007921342725464,-0.15417240011658834,1.339729800683716,Q2-Q3
Serpina1b,3.7973435492497822,0.42617889266371745,1.5284631172676046,Q2-Q3
C1qb,3.783891988958116,0.6031752060429085,1.5991101757360775,Q2-Q3
Comp,3.773086154376755,2.2782454423466785,2.008080310448917,Q2-Q3
C7,3.766454242554917,0.8328781998575786,1.083912296003548,Q2-Q3
Vwa5a,3.7510676051466687,-0.20752094780669855,1.262635462691248,Q2-Q3
MBL2,3.7110269677651564,-0.15288060288299365,2.443756427367361,Q2-Q3
COL6A2,3.710664715571504,0.12525997959683888,1.8106717693075014,Q2-Q3
COL12A1,3.624152516576532,0.2384816192616743,1.5774801946541164,Q2-Q3
COL22A1,3.618696586118559,-0.26492629287118535,0.969920335048384,Q2-Q3
Vwf,3.611085909900442,-0.3534414475503447,1.676831285371009,Q2-Q3
EFEMP1,3.5956962653819167,-0.042678315982833594,2.9967435061819994,Q2-Q3
Serpinb6,3.5550428110344536,0.0036443637266509454,1.1611658347801388,Q2-Q3
COL5A2,3.4768707760298105,-0.22525140928769624,1.6870025213102964,Q2-Q3
S100A6,3.4619971100516445,0.6480283834650503,2.170871746304549,Q2-Q3
ITIH3,3.4593401492397606,0.8912070467038186,2.9677005719454446,Q2-Q3
CTSC,3.4337287323473236,0.0634126949958689,3.316653037791756,Q2-Q3
CTSG,3.3567152805873075,0.598808567917993,2.662870959696487,Q2-Q3
Itih4,3.33983245494686,0.3621142210866106,0.9607759164005039,Q2-Q3
CXCL14,3.337149943616656,-0.5599441744711083,4.3465019151054065,Q2-Q3
TNXB,3.324016317107195,-0.7986070881608984,2.8653592908012184,Q2-Q3
CST3,3.3129977445566894,0.8707831474544213,2.218409322619689,Q2-Q3
AGRN,3.312673071181873,-0.7211466798611709,3.060052309585443,Q2-Q3
HRNR,3.3116988663721756,-0.48121775166021036,1.5435420880805528,Q2-Q3
CSPG4,3.2833000539884765,-0.417864858652595,0.9216729426151287,Q2-Q3
SERPINF2,3.2815415601909974,0.11086058206623924,1.7691974708979494,Q2-Q3
ITIH1,3.240533229524459,-0.11635014357015636,3.3825870483983076,Q2-Q3
S100a11,3.222966431208914,-0.08998342596263331,1.3032678815310772,Q2-Q3
LAMA2,3.2128910369421946,-0.35032570612409286,2.6291610976117687,Q2-Q3
Serping1,3.2110766835931503,-0.2373869711168929,0.5331278581947089,Q2-Q3
Dsp,3.2090846412406706,-0.5583375113274122,1.3478038477706058,Q2-Q3
Ltbp1,3.1803489511519434,-0.20597469866387752,1.5024157377693166,Q2-Q3
ITIH2,3.17168083548153,0.8601228706508487,2.2110713679749385,Q2-Q3
S100A13,3.145324763474443,0.18381082509428892,2.4160532923481153,Q2-Q3
NRP1,3.1425833065704056,0.054446962254890735,0.81091686122255,Q2-Q3
A2m,3.138389848923462,1.0752957537744323,1.1805744912679603,Q2-Q3
Lamc1,3.1071790893193993,0.3266750905154884,1.3913799914396134,Q2-Q3
Serpina1c,3.1056121494549274,0.34783511464004324,1.076405001562441,Q2-Q3
Col15a1,3.105158166828977,-0.649961577450293,1.2200873791960398,Q2-Q3
THBS1,3.1032006177660043,-0.4279693194573104,2.9119050093135073,Q2-Q3
ITIH5,3.085259334353663,-0.21156462492300826,1.7811708256230439,Q2-Q3
COL11A1,3.0773644828277016,-0.036501834522684795,4.13691553854846,Q2-Q3
Igfbp5,3.0716460379832697,0.3503338859481385,1.300904988780771,Q2-Q3
Vcan,3.0678428435194673,0.1573234070106139,1.0471804173604387,Q2-Q3
SERPINB6,3.0486698251229516,0.30041812207663054,2.6154064566524444,Q2-Q3
COL4A2,2.9624946898937448,-0.2346271557457677,1.3448687914688309,Q2-Q3
HRG,2.9500927436611883,0.3248102781182298,1.75143817760154,Q2-Q3
FBLN2,2.949912327414439,-0.4653221703783859,0.9822843029670715,Q2-Q3
TGFBI,2.9425954889579797,0.1915375208196546,0.9838800065139021,Q2-Q3
Matn4,2.937847745057103,-1.7758714185206397,1.1051361602616814,Q2-Q3
FGG,2.936386854543011,0.809313660571732,2.3568379759712044,Q2-Q3
COL5A1,2.9034710271313666,-0.30198013729506373,1.0950016920675472,Q2-Q3
PLXNB2,2.894921120373274,-0.8614456704513027,4.013724767212956,Q2-Q3
FBN1,2.8845451757201115,-0.02356769210997866,1.25691613569007,Q2-Q3
VEGFA,2.8748078607104386,-0.19072335551808295,0.7066658282397769,Q2-Q3
COL6A6,2.874576955365853,-0.17306841435052017,2.669171019994407,Q2-Q3
F9,2.843810106412079,1.0084103931226398,3.506029012549592,Q2-Q3
Serpina3m,2.8216949272366096,0.4520974034158049,0.5170670533796018,Q2-Q3
ADAMTSL4,2.8180199556900307,0.4781656395262602,7.234320847139132,Q2-Q3
Hspg2,2.798031027579365,0.12392618892249846,1.0914307856088583,Q2-Q3
ADIPOQ,2.7618824617787814,-0.07728557038550161,0.8921842368843831,Q2-Q3
COL1A2,2.7082292084350152,-0.2188647738226853,1.3770007048904709,Q2-Q3
Fbln2,2.7049175766058453,-0.44022560628450147,1.0174427630213663,Q2-Q3
CLEC11A,2.688010567894416,0.4237325796340835,2.918592618600868,Q2-Q3
Anxa6,2.684669952257016,-0.4090152897878796,1.1705513846045248,Q2-Q3
Cpn2,2.674414137006025,0.04617890691518431,0.8942366991827638,Q2-Q3
HTRA1,2.6711116905475274,0.6501185375414456,2.3364263705367945,Q2-Q3
LTBP1,2.6685545528449754,0.8381549941062485,2.8547614805791524,Q2-Q3
Lgalsl,2.6677159574909073,-0.1684480877525401,0.956388669603845,Q2-Q3
LTBP4,2.6535983908540075,0.33516773774951625,2.0061731949209047,Q2-Q3
ACAN,2.6483759009907075,0.6429507710691926,3.9751999748406637,Q2-Q3
PRELP,2.6479096428720044,0.5550678961283577,2.949597639067061,Q2-Q3
ADAM15,2.6473164302254446,-1.56251818872727,3.6884857621567297,Q2-Q3
ADAM17,2.6428694166898956,-0.29457306279364015,3.20624156051207,Q2-Q3
ELN,2.6427049236244393,1.6682438955801406,4.188246206631285,Q2-Q3
Lama3,2.6339081073482022,0.07091671200636812,0.6919359470209113,Q2-Q3
MASP2,2.615200959982403,1.6950860478616059,3.6587330282998827,Q2-Q3
C1ql3,2.605841090292704,-1.202700285429008,0.9802445418158379,Q2-Q3
KERA,2.6003727764133124,-0.47019220258121175,0.6257694684093551,Q2-Q3
ECM1,2.5964709740500216,-0.004867231007701769,1.4345276047582964,Q2-Q3
LAMA4,2.5918245399626554,-0.1654095144802218,0.6454077414452745,Q2-Q3
Fgf12,2.5848884472482827,-1.6956200605925513,0.9723627434754015,Q2-Q3
ITIH4,2.583214847751267,0.5047036144105755,2.513744141527504,Q2-Q3
HMCN1,2.5683314875990484,-0.1059074557402685,0.6962199174353585,Q2-Q3
FBN3,2.55785685134601,4.680689918151458,6.152196400274533,Q2-Q3
Sparcl1,2.5576770676705536,-0.4244158775701419,1.5341063569384186,Q2-Q3
MMP2,2.5489492712362605,0.43249786168074117,1.3056379022060123,Q2-Q3
Clec2l,2.5414926056697293,-0.8610085151442115,0.9560384415049761,Q2-Q3
COL2A1,2.5297156605324034,-1.0064631117881897,2.8576581455579784,Q2-Q3
Emilin1,2.5180631508088176,-0.490154207742447,0.5745049377451795,Q2-Q3
MATN2,2.5163312072660946,-0.06917293270663025,1.8282377122093967,Q2-Q3
VWA1,2.5023131164842503,0.10633123582529619,1.7710754417156158,Q2-Q3
MGP,2.4699114741295256,0.003278357362726088,2.3009130221662746,Q2-Q3
SERPINE1,2.4165096239027717,-0.16429146669561326,1.0917156491111972,Q2-Q3
LMAN1,2.412136373752732,0.45833099017705936,4.031843549331862,Q2-Q3
SFRP1,2.406822228569354,0.4211761356819758,1.0719169990301083,Q2-Q3
SERPINA5,2.3977904051269214,-0.2666942578738696,2.6544116417104444,Q2-Q3
CLEC3A,2.3952597994609324,-1.0322462673852426,0.8272799276473765,Q2-Q3
P4HA2,2.386223424851949,-0.22610574455002466,0.5211023970108858,Q2-Q3
ANXA11,2.382521908345638,-0.3426041384268575,1.2604138940818757,Q2-Q3
ANGPTL4,2.322488692691948,0.09807392779344626,0.676755045381853,Q2-Q3
HABP2,2.308072980856447,-0.44017133267259584,0.6304543577221078,Q2-Q3
PRG4,2.30643272060377,-0.2967987591112355,4.285277724012921,Q2-Q3
PLOD1,2.2978231613631106,0.1610705066967951,3.441347214434338,Q2-Q3
POSTN,2.288428349422058,0.41972867952481313,1.565618834672075,Q2-Q3
HAPLN3,2.2359908549503564,-0.018016863859688648,3.448141017283448,Q2-Q3
IGFBP6,2.2333002202167553,-0.24880580938826533,0.7121984885930015,Q2-Q3
