epoch,loss
1,1.019834135708056
2,1.0140987728771411
3,1.0100515767147666
4,1.0067487453159534
5,1.0039772673657066
6,1.0012084873099076
7,0.9976299593323156
8,0.9945628454810694
9,0.9901544420342696
10,0.9858726325787996
11,0.9803169369697571
12,0.9747479761901655
13,0.9672107947500128
14,0.9589887198648954
15,0.9492929546456588
16,0.937348911636754
17,0.9238193348834389
18,0.9071172726781744
19,0.8872431391163876
20,0.8638415148383692
21,0.8376979216148979
22,0.8060502190338937
23,0.7687053429452997
24,0.7286425107403806
25,0.6869692708316603
26,0.6344794066328752
27,0.5891495943069458
28,0.5457447171211243
29,0.5072089119961387
30,0.4862062209530881
31,0.47548060040724904
32,0.4707886443326348
33,0.4611341765052394
34,0.4444476632695449
35,0.4242218011303952
36,0.40495981981879786
37,0.39183326810598373
38,0.380186709624372
39,0.36957933714515284
40,0.35601634728281123
41,0.3447543633611579
42,0.32766916093073395
43,0.3090810446362746
44,0.2908771100797151
45,0.27717823417563187
46,0.2607852126422681
47,0.24718107988959864
48,0.23602134930460075
49,0.22574509444989657
50,0.2192417822386089
51,0.21624240318411275
52,0.2141577350465875
53,0.21205492474530874
54,0.20841483222810844
55,0.204129275522734
56,0.19949953963882044
57,0.19711379785286753
58,0.19321741242157786
59,0.1923811572947
60,0.19052689012728238
61,0.1886514801728098
62,0.18603906349131935
63,0.1857069617039279
64,0.1844465152213448
65,0.18171715265826174
66,0.17774151010732903
67,0.17310888673129834
68,0.17024823631110944
69,0.16638345428203283
70,0.16211525703731336
71,0.15762803742760106
72,0.1543655442564111
73,0.1482543962713527
74,0.14306069140959726
75,0.13795891247297587
76,0.13361767091249166
77,0.12854083196112984
78,0.12448989247020922
79,0.11977084216318633
80,0.11364273334804334
81,0.10809461831262238
82,0.10249145642707222
83,0.09846667494428785
84,0.0935291969462445
85,0.0897744407779292
86,0.08577103045229849
87,0.08159267431811283
88,0.07770684910447974
89,0.07463468395565685
90,0.07194573346427396
91,0.06934078508301784
92,0.06729461291902944
93,0.06492925003955238
94,0.06258708434669595
95,0.060434436131464805
96,0.05874852247928318
97,0.056723669955604954
98,0.054763919624843095
99,0.05266951495095303
100,0.05083871005397094
101,0.04838053058636816
102,0.046880321283089485
103,0.045060463347717336
104,0.04284137173702842
105,0.04160688035680275
106,0.040275415038003734
107,0.038985080428813636
108,0.03727320111111591
109,0.036151625608143056
110,0.03431929628315725
111,0.03305211996561602
112,0.03147674665639275
113,0.030469317773455067
114,0.02910619471712332
115,0.028002702484005375
116,0.02699493383988738
117,0.026072284696917785
118,0.025523400448850896
119,0.02496069297194481
120,0.024140176216238422
121,0.023595930861407204
122,0.02312447914951726
123,0.022775557774462198
124,0.022190692393403304
125,0.02179558712400888
126,0.02144810998518216
127,0.021203799467337758
128,0.02141282746666356
129,0.02109168352265107
130,0.020867063480086233
131,0.020657968952467565
132,0.020329531576288373
133,0.019998999704655848
134,0.019751197413394327
135,0.019649905103601907
136,0.019243195138283466
137,0.019032977913555345
138,0.018749120155055272
139,0.018355321433199078
140,0.018173492464580034
141,0.018116479212614268
142,0.01821536159044818
143,0.01779069032176937
144,0.017537186516595905
145,0.017385434824973345
146,0.017202205808931274
147,0.01695435945140688
148,0.016750247732393052
149,0.01661782799974868
150,0.016678870753630212
151,0.016750760033334557
152,0.016878989770224218
153,0.016645670084184723
154,0.016433928357927424
155,0.016309557482600212
156,0.016333283268307384
157,0.016218304241958418
158,0.01620866642578652
159,0.016189056105519597
160,0.015882610784549462
161,0.015769822964150654
162,0.0157431570420924
163,0.015514280291666327
164,0.015436898818925807
165,0.015366074531094023
166,0.015201699307286426
167,0.015057721175253391
168,0.01500917843690044
169,0.0147862349097666
170,0.014621200113508263
171,0.014653290180783523
172,0.014508379574276899
173,0.014364097267389297
174,0.014373363338802991
175,0.014661987459189013
176,0.01450879879197792
177,0.014261558504873201
178,0.013993002621358946
179,0.014103319348865434
180,0.014255974343732783
181,0.014285084644430563
182,0.01413264145192347
183,0.013664808320371728
184,0.013679427511401866
185,0.013578103119997601
186,0.013339483669321788
187,0.01307351367646142
188,0.01293267256972429
189,0.012616542216978575
190,0.012350392668802095
191,0.012269623136441959
192,0.012106069020534816
193,0.012029937419452165
194,0.012050741303123925
195,0.011722865208101115
196,0.011778746780596282
197,0.0119042473502065
198,0.011851768058381583
199,0.0116391702506103
200,0.011324836529399218
201,0.011071069166064262
202,0.010950366794866951
203,0.010929859586452184
204,0.010677742428685489
205,0.010728211191139723
206,0.010715653923781295
207,0.010467040940727057
208,0.01034390985181457
209,0.010594131621090989
210,0.010600831310607885
211,0.010701590168632959
212,0.010180939135974959
213,0.01006369731438003
214,0.010286847080447171
215,0.010025441131897662
216,0.009956532697144308
217,0.009927278580634217
218,0.009989659547021515
219,0.009915488281924473
220,0.01026009591786485
221,0.010377537655202966
222,0.010194885250377027
223,0.010079918233187575
224,0.009697254158948598
225,0.009436035338838241
226,0.009261840464253174
227,0.009048826931240527
228,0.008957754943127694
229,0.008983718157794914
230,0.008993183899866907
231,0.008825556277052352
232,0.00888139994716958
233,0.008894932701399452
234,0.00871196188228695
235,0.008723469794188676
236,0.00867129004511394
237,0.008769365444191192
238,0.008745060032723765
239,0.008930044971700562
240,0.009088474595429082
241,0.009014437269223364
242,0.008475812053994128
243,0.00845977016969731
244,0.008161625334698903
245,0.007974230659831511
246,0.007817585609461131
247,0.007767586772771258
248,0.007691675190519737
249,0.007599725387990475
250,0.007492159248182648
251,0.007416691165417433
252,0.007334019351554544
253,0.007352094435574193
254,0.0074097830312032445
255,0.007509268134048111
256,0.007548916374186152
257,0.0074805208040695445
258,0.007264856592212853
259,0.007470945876679923
260,0.0072989420671212045
261,0.007207725748517795
262,0.00707500253951079
263,0.006992534587257787
264,0.0069107628721547755
265,0.006790556405719958
266,0.006903219588198944
267,0.0070177212014402215
268,0.007030721557767768
269,0.006979286131498061
270,0.0068682398352968065
271,0.006798689694781052
272,0.006657084989312448
273,0.006640263416461255
274,0.006624927866811815
275,0.006521864190673162
276,0.006529236996644421
277,0.0065960239030812915
278,0.006519411494465251
279,0.006556238072287095
280,0.006549958678844728
281,0.0065401064133957815
282,0.006492442721010823
283,0.006423389036698561
284,0.0064379947848225896
285,0.006484746810440954
286,0.006375107914209366
287,0.006409379739412351
288,0.006496702504687403
289,0.0064158046887697355
290,0.006409752305204931
291,0.006412364738552194
292,0.006362300660265119
293,0.006304506236981405
294,0.0063256842917517615
295,0.0062446510664334424
296,0.006166892126202583
297,0.006145840081827421
298,0.006197338237574226
299,0.005997029476259884
300,0.006111501029839641
301,0.006116495737315793
302,0.00633449406412087
303,0.006360283170483615
304,0.006352708895543688
305,0.006357473863509337
306,0.00627341220388189
307,0.006103542412778265
308,0.00599981484150416
309,0.006125720217823982
310,0.0059800872236098115
311,0.005897194833347672
312,0.005909767418511604
313,0.006016406524730356
314,0.005889800573258023
315,0.00579599277606528
316,0.005788011378363559
317,0.005735753790328377
318,0.0058629581778261225
319,0.00596797449122134
320,0.00598496522166227
321,0.006028694149694945
322,0.006067373483490787
323,0.006120833960410796
324,0.0061436894986974565
325,0.0060139233736615436
326,0.005763682340712924
327,0.005715306333609317
328,0.005720257906145171
329,0.00565162324652958
330,0.005632262358343915
331,0.00566480060009972
332,0.00556933078424711
333,0.0056071873925822345
334,0.005650677424120276
335,0.00571177385159229
336,0.0058046355108289345
337,0.005785524551021426
338,0.00574663064846965
339,0.0058576642584643865
340,0.005817555528330176
341,0.005782543289426126
342,0.005763891177546037
343,0.005648067123011539
344,0.005409149453043938
345,0.0055577960232958985
346,0.005628860604606177
347,0.005959343949430867
348,0.005905238960526492
349,0.005689598184912221
350,0.005588008066345202
351,0.00550523824303558
352,0.005528440306845464
353,0.0056123964145387475
354,0.005565780754152097
355,0.0054685819747024465
356,0.005445737710320636
357,0.00539125494756981
358,0.005449523830688314
359,0.005466784644675882
360,0.0053852320354627935
361,0.005239153997727523
362,0.005195606297715322
363,0.005269331367392289
364,0.005259317885103978
365,0.0052475558324275836
366,0.005330209767347888
367,0.005208883336500118
368,0.005154014074880826
369,0.005333558411190384
370,0.005409684963524342
371,0.005403695934403099
372,0.005520671048495723
373,0.005592943965702465
374,0.005404372429965358
375,0.005153554712275141
376,0.005167959159926364
377,0.005266645237019188
378,0.005495743139793998
379,0.005301480757464704
380,0.005206796640873347
381,0.005190151866133276
382,0.005277596352817981
383,0.0052137708070835
384,0.005120821640287575
385,0.005051483479818623
386,0.005046467051694268
387,0.0050338152305860265
388,0.00497154949085885
389,0.005060059128721294
390,0.004994878864013835
391,0.004922151761619668
392,0.005183216110852204
393,0.005249610366789918
394,0.004878401903337554
395,0.005232776588711299
396,0.005106892951421048
397,0.004870107023682641
398,0.005150285776165363
399,0.005166492853803854
400,0.005040303264793597
401,0.004965081761934255
402,0.004934356498875116
403,0.004911998580945165
404,0.00490236093633269
405,0.005019336840824077
406,0.004946322891076929
407,0.004895928536394709
408,0.005011470008053277
409,0.005054804925365667
410,0.005023930564914879
411,0.005067397497202221
412,0.0047170031619699375
413,0.004604651788739781
414,0.0047153205071624954
415,0.005205188044591954
416,0.005387714622836364
417,0.005178708950743864
418,0.004937322516190379
419,0.004765328914417248
420,0.004854185491383664
421,0.004994589271710107
422,0.005050604550265952
423,0.004917589236835116
424,0.004910277594861232
425,0.004765846962599378
426,0.004636508510693123
427,0.00457018717976385
428,0.0047277271943657025
429,0.0049628024479668395
430,0.005132649142883326
431,0.0049100503276445365
432,0.004751350963488221
433,0.004688388190085166
434,0.004565952989076705
435,0.004539411110607417
436,0.004498657378319062
437,0.0044451183700737985
438,0.0043690319565173824
439,0.004475455780170466
440,0.004435554146766663
441,0.004563487061348401
442,0.004585015072830413
443,0.004494989940308426
444,0.004385081830581552
445,0.004360303674873553
446,0.0044110082549435135
447,0.0044450044852534405
448,0.004447077940169133
449,0.004263226187935001
450,0.004342909718520548
451,0.004446243677337311
452,0.0044812540229606
453,0.004525785138340373
454,0.004600973297400694
455,0.004440289922058582
456,0.004332769331277201
457,0.004152993696104539
458,0.004085334348737409
459,0.004104809688502236
460,0.004123980142666321
461,0.004266039884992336
462,0.0043488939960585225
463,0.004337313241864506
464,0.004370010690763593
465,0.004305329112532108
466,0.0041160667805295245
467,0.004113133506555306
468,0.0040466114756112035
469,0.004013589816167951
470,0.003936349598102663
471,0.0039004557030765633
472,0.003983678945683335
473,0.004088188840174361
474,0.004063709283639726
475,0.004044155479947987
476,0.00405807636286083
477,0.004134787663229202
478,0.003964060623394816
479,0.00391556855634247
480,0.0038497810325536287
481,0.003932780855776448
482,0.0038888178961841682
483,0.0038306674380835736
484,0.00396334968115154
485,0.003917585372140533
486,0.003952477764534323
487,0.0041687870153078906
488,0.003976221588489257
489,0.003984935973819934
490,0.003899373187634506
491,0.003761730561228959
492,0.003690458049899653
493,0.003787523601204157
494,0.003748028024442886
495,0.003850970270210191
496,0.0038107429680071378
497,0.0037263549533427544
498,0.003868987207840148
499,0.0038708085929484745
500,0.0037804906084937485
501,0.003692890541922105
502,0.003832279750464582
503,0.0039049968564588773
504,0.003856200957670808
505,0.0038467463301984886
506,0.00377540584457548
507,0.0037139857334918098
508,0.00357815853663181
509,0.0035989937911692416
510,0.003646302943755137
511,0.0034874837943597845
512,0.0035503346620029525
513,0.0035690139476700048
514,0.003460350617962448
515,0.0034199264206874525
516,0.0034119803948622
517,0.0033711699131680163
518,0.0034890455733004367
519,0.0033576875254144206
520,0.003490843552801954
521,0.0036546375210347926
522,0.003379712788094031
523,0.0035896593165632928
524,0.003626319947407434
525,0.0035451049426276434
526,0.003917174180969596
527,0.0037466415792311494
528,0.0035575953018116323
529,0.003580975640369089
530,0.003518657501492845
531,0.0034193138126283884
532,0.003428761945351174
533,0.003452766876618721
534,0.003439659939000481
535,0.0036617572983040623
536,0.00350163948084963
537,0.003613254472025131
538,0.0032578558219890845
539,0.003989049138525795
540,0.0038836923133777944
541,0.003267041615847694
542,0.0034662539286440925
543,0.0034997772400904644
544,0.0033112952951341867
545,0.0032474283668163574
546,0.003324223339165512
547,0.0033068720704728834
548,0.0032804442177477634
549,0.003194597074884529
550,0.003170497347845843
551,0.003096628780966919
552,0.003002542885951698
553,0.0029645847083118403
554,0.0030139640316759284
555,0.003064225023416312
556,0.0029695861923851466
557,0.002943984710758454
558,0.002962349963031317
559,0.002955346153803954
560,0.0030374129204765745
561,0.0029423831545404696
562,0.0029833476843410416
563,0.003254944213518971
564,0.0034023666766619214
565,0.0034558475875344718
566,0.003569745863052575
567,0.0034849933397613072
568,0.0032716262227806604
569,0.003148012806808478
570,0.002978605879960876
571,0.003209566476901895
572,0.0029392344693310165
573,0.0030197070445865393
574,0.002995660724608522
575,0.0029813454633480624
576,0.0028324579501426534
577,0.0030203353074428284
578,0.00298968302453623
579,0.0029112633415742926
580,0.0032471605135422003
581,0.0030445608457452373
582,0.0032788334218295
583,0.0032025370379223637
584,0.0031460094951877467
585,0.003239871633827294
586,0.003266401784984689
587,0.003148373982280885
588,0.003165981781325842
589,0.003470089237548803
590,0.003317841524748426
591,0.0028331359836125843
592,0.0028809737659206518
593,0.002919305642870696
594,0.002807553391903639
595,0.0028453078488574215
596,0.002900219448891125
597,0.0028810325985480297
598,0.003181674811793001
599,0.0029124575299455933
600,0.0031213056369635618
601,0.003185436423671873
602,0.002858322726464585
603,0.0031559785098866804
604,0.003088198455148622
605,0.002769922371953726
606,0.002863492596110231
607,0.0027018351002449266
608,0.0024934825119807534
609,0.0025245643000265487
610,0.0025281242805680164
611,0.0024720229159452415
612,0.002613579143622988
613,0.002715907427237222
614,0.002596883274810879
615,0.0025107136829511114
616,0.002457602096623496
617,0.0025017776796104093
618,0.0023986311555889094
619,0.0022600097581744194
620,0.002415630329204233
621,0.002571170781984141
622,0.0025348461135045477
623,0.002496411058880193
624,0.002403011876403501
625,0.002362914309885941
626,0.0023718783999548145
627,0.0022831248045947993
628,0.0023548982326725594
629,0.0022011399636731334
630,0.0022199173629479972
631,0.0023381954218309963
632,0.0024126104789933094
633,0.0024362369685580858
634,0.0024430076101500738
635,0.0024017741609560815
636,0.0023138507048746475
637,0.0022317433521445644
638,0.0023375408613662187
639,0.0023822521080115906
640,0.0024014153566799664
641,0.002379776162438487
642,0.0023449045900059374
643,0.002321864171933971
644,0.002180946574203278
645,0.0021331670730815907
646,0.0021202232639648414
647,0.002125918791678391
648,0.002142584931693579
649,0.0021723927684912554
650,0.002136176721634049
651,0.002106515543633386
652,0.0021401297448104934
653,0.002160405666616402
654,0.0021604800498799272
655,0.0020728054775023146
656,0.002054514651382832
657,0.0020675872587353774
658,0.0020207504398728673
659,0.0019548860819716203
660,0.0019994702643567792
661,0.0019708056382736878
662,0.0019513334539767943
663,0.0019189616677498347
664,0.001913537032363054
665,0.0019011050707807666
666,0.001958286696064629
667,0.001988884429202268
668,0.001924383980957301
669,0.0019661693797005633
670,0.0019064321194922453
671,0.001932194101085004
672,0.0019061571281207236
673,0.0019867441518918462
674,0.0020291814396746063
675,0.0020833780719457487
676,0.0020332803802662774
677,0.001978216656042557
678,0.002025034609495809
679,0.002102292614596847
680,0.002052032597068893
681,0.0020759714228150094
682,0.0019256952218711376
683,0.002092257430041699
684,0.002118539935173957
685,0.0019879562988583195
686,0.002088943024558064
687,0.0021048575688741708
688,0.002035377792229778
689,0.0019234531975694392
690,0.0019878749000398735
691,0.0018380650588752407
692,0.0017975816062014353
693,0.0019127616021586092
694,0.0019520859564899613
695,0.001932749512458318
696,0.001905168461809425
697,0.0019088217339135315
698,0.0018234914413800365
699,0.001794225818134452
700,0.0019151961038771429
701,0.0019963801483084496
702,0.0018932933269656803
703,0.001885708127366869
704,0.0019100125462404992
705,0.0018806921097597009
706,0.0017593337320967724
707,0.001730331330020961
708,0.0016938019911513517
709,0.0016761498639090476
710,0.001749454887191716
711,0.0018604638447102747
712,0.0017354064253403952
713,0.0016522678779438138
714,0.001734250249635232
715,0.0018650238328662358
716,0.001792836168437804
717,0.0017183244865583746
718,0.0017766325587504788
719,0.0016468556009625133
720,0.002099619614646623
721,0.0016900824971104924
722,0.0030542140593752265
723,0.0029747365716550696
724,0.0023175779190894807
725,0.0026170511999608656
726,0.0033080018076457477
727,0.003063515049258345
