epoch,loss
1,0.6593104600906372
2,0.6515480875968933
3,0.6446524262428284
4,0.6359381079673767
5,0.6286580562591553
6,0.621021032333374
7,0.6139090657234192
8,0.6071715950965881
9,0.599318265914917
10,0.5915271043777466
11,0.586760401725769
12,0.5767154693603516
13,0.5726813673973083
14,0.5668229460716248
15,0.5612564086914062
16,0.5563920140266418
17,0.5523965954780579
18,0.5470882654190063
19,0.5441069006919861
20,0.5414963960647583
21,0.5379307270050049
22,0.5348618626594543
23,0.535784900188446
24,0.5346087217330933
25,0.5336140394210815
26,0.5331674218177795
27,0.5331104397773743
28,0.5320907235145569
29,0.5326276421546936
30,0.5333418846130371
31,0.5299738049507141
32,0.5330418348312378
33,0.5309638977050781
34,0.5289065837860107
35,0.5292210578918457
36,0.5298669934272766
37,0.5282424092292786
38,0.5272036790847778
39,0.5240808129310608
40,0.5245842337608337
41,0.5267220139503479
42,0.5228919386863708
43,0.524349570274353
44,0.5215110778808594
45,0.5207818746566772
46,0.521812379360199
47,0.5219398140907288
48,0.5200555920600891
49,0.5185099840164185
50,0.5184980034828186
51,0.5177554488182068
52,0.519355297088623
53,0.5187218189239502
54,0.5177837014198303
55,0.5174569487571716
56,0.5163307785987854
57,0.5174263119697571
58,0.5156707167625427
59,0.5156420469284058
60,0.5161623954772949
61,0.5156993865966797
62,0.5145833492279053
63,0.5140519142150879
64,0.5142403841018677
65,0.5136483311653137
66,0.5110720992088318
67,0.5113175511360168
68,0.5112110376358032
69,0.5114445686340332
70,0.511268138885498
71,0.5100162029266357
72,0.5120001435279846
73,0.5101313591003418
74,0.5094829201698303
75,0.5088008642196655
76,0.5090495944023132
77,0.5087096095085144
78,0.5080192685127258
79,0.5098733901977539
80,0.5080071091651917
81,0.506085216999054
82,0.5075499415397644
83,0.5066686272621155
84,0.5053170323371887
85,0.5067576169967651
86,0.506834089756012
87,0.5045785307884216
88,0.5050109028816223
89,0.5029874444007874
90,0.5032950043678284
91,0.5024382472038269
92,0.5041205286979675
93,0.5028603672981262
94,0.50217604637146
95,0.5014055967330933
96,0.5023398995399475
97,0.5006923675537109
98,0.5010414123535156
99,0.5013180375099182
100,0.50035160779953
101,0.500442624092102
102,0.49869775772094727
103,0.49995794892311096
104,0.49898993968963623
105,0.497891902923584
106,0.4994181990623474
107,0.4974128007888794
108,0.49857017397880554
109,0.4979436993598938
110,0.4959375560283661
111,0.4955599308013916
112,0.4977550208568573
113,0.49563494324684143
114,0.49625203013420105
115,0.4960644841194153
116,0.4955917298793793
117,0.49563783407211304
118,0.49530330300331116
119,0.4948198199272156
120,0.49374687671661377
121,0.4943400025367737
122,0.49428054690361023
123,0.49389615654945374
124,0.49299147725105286
125,0.4926826059818268
126,0.4925183653831482
127,0.49041232466697693
128,0.49347737431526184
129,0.4913516342639923
130,0.4911789894104004
131,0.49111977219581604
132,0.49042925238609314
133,0.4903423488140106
134,0.4900011420249939
135,0.48997989296913147
136,0.4897868037223816
137,0.49063676595687866
138,0.4889182150363922
139,0.4893028438091278
140,0.48800894618034363
141,0.4886482059955597
142,0.48744213581085205
143,0.48758819699287415
144,0.4874872863292694
145,0.48806434869766235
146,0.4863407015800476
147,0.486746609210968
148,0.48709291219711304
149,0.4865453839302063
150,0.48632922768592834
151,0.4862319529056549
152,0.4849567115306854
153,0.4852924048900604
154,0.4871976673603058
155,0.48596468567848206
156,0.48618361353874207
157,0.4852796792984009
158,0.4856339693069458
159,0.4857177734375
160,0.485333114862442
161,0.4843500554561615
162,0.48339614272117615
163,0.48374059796333313
164,0.48342010378837585
165,0.48296287655830383
166,0.4819491505622864
167,0.4834554195404053
168,0.4818454682826996
169,0.48558077216148376
170,0.4823116660118103
171,0.48329728841781616
172,0.4803067445755005
173,0.481327086687088
174,0.48201316595077515
175,0.4809567928314209
176,0.48002493381500244
177,0.4826437532901764
178,0.48130324482917786
179,0.48244136571884155
180,0.48195144534111023
181,0.47891783714294434
182,0.48028263449668884
183,0.4796132445335388
184,0.47893980145454407
185,0.4791581630706787
186,0.4800902009010315
187,0.4788089692592621
188,0.47832056879997253
189,0.4805845320224762
190,0.478788822889328
191,0.4791049659252167
192,0.4789060950279236
193,0.47808143496513367
194,0.4766213893890381
195,0.4791069030761719
196,0.4779163897037506
197,0.47540178894996643
198,0.47763535380363464
199,0.47669270634651184
200,0.4771236479282379
201,0.47916528582572937
202,0.4764813482761383
203,0.4783375859260559
204,0.4767904281616211
205,0.4776703417301178
206,0.4753168225288391
207,0.4752301275730133
208,0.4735831916332245
209,0.47532573342323303
210,0.47774556279182434
211,0.47328826785087585
212,0.47526198625564575
213,0.47513511776924133
214,0.4745357930660248
215,0.472678542137146
216,0.47291237115859985
217,0.47523027658462524
218,0.47399047017097473
219,0.4746563732624054
220,0.47348886728286743
221,0.4739585816860199
222,0.4741840064525604
223,0.47446247935295105
224,0.47470009326934814
225,0.4705110490322113
226,0.474070280790329
227,0.4749867916107178
228,0.4726260304450989
229,0.4721004068851471
230,0.4710385203361511
231,0.4742826223373413
232,0.47192203998565674
233,0.4716791808605194
234,0.47333595156669617
235,0.4701729118824005
236,0.47093141078948975
237,0.47197869420051575
238,0.47174596786499023
239,0.473217248916626
240,0.4738369584083557
241,0.4729783535003662
242,0.46992772817611694
243,0.47038909792900085
244,0.4689819812774658
245,0.4713824391365051
246,0.4684036672115326
247,0.4693000614643097
248,0.4691982567310333
249,0.4682862460613251
250,0.47044837474823
251,0.47243261337280273
252,0.4696207642555237
253,0.4697120189666748
254,0.46879351139068604
255,0.4696294367313385
256,0.4680446684360504
257,0.46796631813049316
258,0.46854081749916077
259,0.46718212962150574
260,0.46806254982948303
261,0.4696102440357208
262,0.4672117233276367
263,0.4677813947200775
264,0.46873652935028076
265,0.4667923152446747
266,0.4693680703639984
267,0.4687592685222626
268,0.4691123068332672
269,0.46902570128440857
270,0.46597474813461304
271,0.4647563099861145
272,0.4678758382797241
273,0.46750766038894653
274,0.46389949321746826
275,0.4665863513946533
276,0.46434828639030457
277,0.4628742039203644
278,0.46900931000709534
279,0.46635347604751587
280,0.4688282608985901
281,0.4637586176395416
282,0.4663084149360657
283,0.4685121178627014
284,0.46550843119621277
285,0.4679983854293823
286,0.4667384922504425
287,0.46599629521369934
288,0.4672037959098816
289,0.4677264988422394
290,0.4623420536518097
291,0.4672301709651947
292,0.4637506902217865
293,0.46721237897872925
294,0.4638303816318512
295,0.46336692571640015
296,0.46837323904037476
297,0.46504512429237366
298,0.4637552499771118
299,0.4626545310020447
300,0.46333423256874084
301,0.4643154740333557
302,0.4670805037021637
303,0.46320170164108276
304,0.4642816185951233
305,0.4661003053188324
306,0.4640948176383972
307,0.4659923017024994
308,0.4626617431640625
309,0.4654616415500641
310,0.46419474482536316
311,0.4612458646297455
312,0.46487507224082947
313,0.4626365005970001
314,0.4620445668697357
315,0.4643526077270508
316,0.4626941382884979
317,0.46182140707969666
318,0.46419280767440796
319,0.46203067898750305
320,0.46156278252601624
321,0.46351373195648193
322,0.4642009437084198
323,0.46481117606163025
324,0.46272996068000793
325,0.4631897211074829
326,0.4613480567932129
327,0.4628182351589203
328,0.4632059931755066
329,0.4611041247844696
330,0.4603184163570404
331,0.45975765585899353
332,0.4631708264350891
333,0.462363064289093
334,0.45988935232162476
335,0.4609058201313019
336,0.4605042636394501
337,0.4603499472141266
338,0.4638579785823822
339,0.46123987436294556
340,0.4638207256793976
341,0.4642174541950226
342,0.46164098381996155
343,0.46425989270210266
344,0.4644611179828644
345,0.46151021122932434
346,0.4614252746105194
347,0.4632599353790283
348,0.4613197147846222
349,0.46280205249786377
350,0.46101462841033936
351,0.459145188331604
352,0.46047529578208923
353,0.45987197756767273
354,0.46307891607284546
355,0.4630933105945587
356,0.46091344952583313
357,0.4582623839378357
358,0.45926254987716675
359,0.4593634009361267
360,0.46291857957839966
361,0.45977485179901123
362,0.46262454986572266
363,0.4575830399990082
364,0.45967400074005127
365,0.46131300926208496
366,0.4603421986103058
367,0.46084150671958923
368,0.4626145362854004
369,0.4592662751674652
370,0.46026474237442017
371,0.4597751200199127
372,0.4610539972782135
373,0.45923182368278503
374,0.4576773941516876
375,0.45890697836875916
376,0.4606577754020691
377,0.4590660035610199
378,0.4579051434993744
379,0.45796090364456177
380,0.4599156677722931
381,0.4599817991256714
382,0.45941823720932007
383,0.4587097465991974
384,0.4601055085659027
385,0.4579997956752777
386,0.45758044719696045
387,0.45809614658355713
388,0.45909035205841064
389,0.45549261569976807
390,0.45569726824760437
391,0.459359735250473
392,0.45964938402175903
393,0.4584270417690277
394,0.45605090260505676
395,0.4591723084449768
396,0.4599745571613312
397,0.4592653214931488
398,0.46011364459991455
399,0.45680513978004456
400,0.45966753363609314
