Protein_ID,Protein_Name,Gene_Symbol,Tissue,Species,Age,Age_Unit,Abundance,Abundance_Unit,Method,Study_ID,Sample_ID
P19879,Mimecan ,,Cartilage,Bos taurus,Young,categorical,4.69894123077393,normalized_ratio,LC-MS/MS,Caldeira_2017,Young 1 (2)
P19879,Mimecan ,,Cartilage,Bos taurus,Young,categorical,3.98107171058655,normalized_ratio,LC-MS/MS,Caldeira_2017,Young 2 (2)
P19879,Mimecan ,,Cartilage,Bos taurus,Young,categorical,15.2756605148315,normalized_ratio,LC-MS/MS,Caldeira_2017,Young 3 (2)
P19879,Mimecan ,,Cartilage,Bos taurus,Old,categorical,18.0301780700684,normalized_ratio,LC-MS/MS,Caldeira_2017,Old 1
P19879,Mimecan ,,Cartilage,Bos taurus,Old,categorical,7.37904214859009,normalized_ratio,LC-MS/MS,Caldeira_2017,Old 2
P19879,Mimecan ,,Cartilage,Bos taurus,Old,categorical,31.332857131958,normalized_ratio,LC-MS/MS,Caldeira_2017,Old 3
P19879,Mimecan ,,Cartilage,Bos taurus,Old,categorical,7.79830121994019,normalized_ratio,LC-MS/MS,Caldeira_2017,Pool Old
P55252,Hyaluronan and proteoglycan link protein 1 ,,Cartilage,Bos taurus,Foetus,categorical,0.0751622915267944,normalized_ratio,LC-MS/MS,Caldeira_2017,Foetus 1
P55252,Hyaluronan and proteoglycan link protein 1 ,,Cartilage,Bos taurus,Foetus,categorical,0.110662378370762,normalized_ratio,LC-MS/MS,Caldeira_2017,Foetus 2
P55252,Hyaluronan and proteoglycan link protein 1 ,,Cartilage,Bos taurus,Foetus,categorical,0.0469894111156464,normalized_ratio,LC-MS/MS,Caldeira_2017,Foetus 3
P55252,Hyaluronan and proteoglycan link protein 1 ,,Cartilage,Bos taurus,Foetus,categorical,0.862978518009186,normalized_ratio,LC-MS/MS,Caldeira_2017,Pool Foetus
P55252,Hyaluronan and proteoglycan link protein 1 ,,Cartilage,Bos taurus,Young,categorical,1.09647822380066,normalized_ratio,LC-MS/MS,Caldeira_2017,Young 1
