Protein_A,Protein_B,Correlation,P_value,Abs_Correlation
ASPN,CHRD,0.6322287185795687,0.006467462710164172,0.6322287185795687
ASPN,CHRDL2,0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,CILP,0.7267123937911688,0.0009516264783574809,0.7267123937911688
ASPN,CILP2,0.6189067795866109,0.008075127950161139,0.6189067795866109
ASPN,CLEC18B,0.517454889668201,0.03339171890193501,0.517454889668201
ASPN,CLEC3A,0.6244474420432049,0.007371634927099826,0.6244474420432049
ASPN,CLEC3B,0.5466679853200042,0.023163785286217,0.5466679853200042
ASPN,CLEC5A,0.517454889668201,0.03339171890193501,0.517454889668201
ASPN,COL14A1,0.5075136612021858,0.03756234787348039,0.5075136612021858
ASPN,COL15A1,0.6010928961748634,0.010708159006576214,0.6010928961748634
ASPN,COL1A1,0.5483539438558882,0.022658339150609694,0.5483539438558882
ASPN,COL1A2,0.5698054428820354,0.016945859101675634,0.5698054428820354
ASPN,COL2A1,0.6304524741928936,0.006665555197316101,0.6304524741928936
ASPN,COL3A1,0.7038773117954555,0.0016134819904221433,0.7038773117954555
ASPN,COL5A1,0.733373122956408,0.0008079718996594127,0.733373122956408
ASPN,COL6A1,0.6033234101103905,0.010345412132487243,0.6033234101103905
ASPN,COL6A2,0.5443317877884857,0.02387859156891907,0.5443317877884857
ASPN,COL8A2,0.5407987192772927,0.02499196869417962,0.5407987192772927
ASPN,COL9A1,0.6322287185795687,0.006467462710164172,0.6322287185795687
ASPN,COL9A2,0.5282048962416487,0.02929072680136336,0.5282048962416487
ASPN,COMP,0.6166661655068411,0.008374428867787649,0.6166661655068411
ASPN,CRISPLD1,0.6244474420432049,0.007371634927099826,0.6244474420432049
ASPN,CRLF1,-0.6571538277633115,0.0041523101618311554,0.6571538277633115
ASPN,CST3,0.7201168260781051,0.0011140564792400125,0.7201168260781051
ASPN,CTGF,0.6166661655068411,0.008374428867787649,0.6166661655068411
ASPN,CTHRC1,0.6988778803197123,0.0017998130282491508,0.6988778803197123
ASPN,CXCL12,0.5660062212753978,0.01786484344666501,0.5660062212753978
ASPN,CYR61,-0.6641078365227117,0.003643816692852825,0.6641078365227117
ASPN,DCN,0.6448856894735506,0.005188793208773954,0.6448856894735506
ASPN,DPT,0.6569521576757585,0.004167871845746569,0.6569521576757585
ASPN,ECM1,-0.540983606557377,0.024932726741363168,0.540983606557377
ASPN,ECM2,0.5699475324188003,0.01691222372797368,0.5699475324188003
ASPN,EDIL3,0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,EMILIN1,0.5818719110842432,0.014270761669055469,0.5818719110842432
ASPN,EPYC,-0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,F7,0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,FBN1,0.6100270035560614,0.009313679706167586,0.6100270035560614
ASPN,FCN3,-0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,FGFBP2,0.612775527238659,0.008915158808564921,0.612775527238659
ASPN,FRZB,0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,FSTL3,0.5867568838201922,0.013287664838994212,0.5867568838201922
ASPN,GDF6,0.6439006333841147,0.00528032224346016,0.6439006333841147
ASPN,HABP2,0.6166661655068411,0.008374428867787649,0.6166661655068411
ASPN,HAPLN1,0.7272851610865254,0.0009384984080721436,0.7272851610865254
ASPN,HHIP,0.6439006333841147,0.00528032224346016,0.6439006333841147
ASPN,IGF2,0.6166661655068411,0.008374428867787649,0.6166661655068411
ASPN,IGFALS,-0.5475777148323955,0.022889974876776055,0.5475777148323955
ASPN,IGFBP3,0.6606308321430115,0.0038913294834098115,0.6606308321430115
ASPN,IL11,0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,IL17B,0.6244474420432049,0.007371634927099826,0.6244474420432049
ASPN,KERA,0.612775527238659,0.008915158808564921,0.612775527238659
ASPN,LAMA1,0.6328147971054111,0.006403149764733564,0.6328147971054111
ASPN,LAMB4,0.5738691445568394,0.016004389191237076,0.5738691445568394
ASPN,LEPRE1,0.7336479241167129,0.0008024547552840593,0.7336479241167129
ASPN,LGALS8,-0.6015217576881106,0.010637640297099474,0.6015217576881106
ASPN,LOX,0.7337071051137796,0.0008012706779506319,0.7337071051137796
ASPN,LOXL2,0.7048083569911362,0.0015805989158500517,0.7048083569911362
ASPN,LOXL3,0.6571538277633115,0.0041523101618311554,0.6571538277633115
ASPN,LOXL4,0.6166661655068411,0.008374428867787649,0.6166661655068411
ASPN,LTBP3,0.7127858978385125,0.0013207710018553456,0.7127858978385125
ASPN,LUM,0.7762761210087025,0.00024843690816611267,0.7762761210087025
ASPN,MASP1,-0.6439006333841147,0.00528032224346016,0.6439006333841147
ASPN,MATN2,0.5912243202431136,0.012436191597510683,0.5912243202431136
ASPN,MATN3,0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,MFAP2,0.6736075063414388,0.003032049987255948,0.6736075063414388
ASPN,MME,-0.5407987192772927,0.02499196869417962,0.5407987192772927
ASPN,MMP13,-0.517454889668201,0.03339171890193501,0.517454889668201
ASPN,MXRA5,0.7162629022182125,0.0012191107467797,0.7162629022182125
ASPN,NOV,0.6166661655068411,0.008374428867787649,0.6166661655068411
ASPN,OGN,0.5724868802603038,0.01631989477005253,0.5724868802603038
ASPN,P4HA1,0.6631250593344415,0.0037124417445055942,0.6631250593344415
ASPN,PAMR1,0.6322287185795687,0.006467462710164172,0.6322287185795687
ASPN,PCOLCE,0.8084675380926752,8.569076206744826e-05,0.8084675380926752
ASPN,PDGFC,0.6322287185795687,0.006467462710164172,0.6322287185795687
ASPN,PLG,-0.547013225166754,0.023059577196611374,0.547013225166754
ASPN,PRELP,0.6609743137431612,0.0038662876996956165,0.6609743137431612
ASPN,PRSS3P2;PRSS2;PRSS1,0.6439006333841147,0.00528032224346016,0.6439006333841147
ASPN,PTN,0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,S100A1,0.7224687030660848,0.0010537010362544307,0.7224687030660848
ASPN,S100A10,0.8195882164507616,5.6633494580686265e-05,0.8195882164507616
ASPN,S100A7A,-0.517454889668201,0.03339171890193501,0.517454889668201
ASPN,SCUBE1,0.6322287185795687,0.006467462710164172,0.6322287185795687
ASPN,SERPINB1,0.703304760099628,0.001633981213465136,0.703304760099628
ASPN,SERPINF2,-0.5925976605973168,0.012183312314034907,0.5925976605973168
ASPN,SERPING1,0.5840163934426229,0.01383236055221182,0.5840163934426229
ASPN,SLPI,0.8902226823941819,1.6919137622315257e-06,0.8902226823941819
ASPN,SMAP2,-0.517454889668201,0.03339171890193501,0.517454889668201
ASPN,SMOC2,0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,SPP1,0.6322287185795687,0.006467462710164172,0.6322287185795687
ASPN,SRPX,0.6358733445672727,0.006075811839598794,0.6358733445672727
ASPN,SRPX2,0.5346268402689028,0.027032908524822395,0.5346268402689028
ASPN,SULF2,0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,TGFB1,0.7593948812227959,0.0004064211197258324,0.7593948812227959
ASPN,TGFBI,0.6046641287995247,0.010132120160348156,0.6046641287995247
ASPN,TGM2,0.6120218579234972,0.00902305588406867,0.6120218579234972
ASPN,THBS2,0.6884468671806121,0.002245684486423428,0.6884468671806121
ASPN,THBS3,0.7754497412909311,0.0002547383377728323,0.7754497412909311
ASPN,TIMP2,0.612775527238659,0.008915158808564921,0.612775527238659
ASPN,TNC,0.7841530054644809,0.00019463827852910854,0.7841530054644809
ASPN,TNFAIP6,-0.6400099951159328,0.005654652524852422,0.6400099951159328
ASPN,TNXB,0.5702092377700171,0.016850410063907792,0.5702092377700171
ASPN,VIT,0.7301709197370128,0.0008746109040378831,0.7301709197370128
ASPN,VWA5A,-0.5076426394362089,0.037505817650715687,0.5076426394362089
ASPN,VWF,-0.7117107930888665,0.0013535812158108052,0.7117107930888665
ASPN,WISP3,0.6322287185795687,0.006467462710164172,0.6322287185795687
ASTL,CLEC10A,-1.0,0.0,1.0
ASTL,COL6A4,-0.7288689868556625,0.0009029735311402593,0.7288689868556625
ASTL,COL6A5,-0.6137844099837158,0.00877233937647742,0.6137844099837158
ASTL,COLEC12,-0.7288689868556625,0.0009029735311402593,0.7288689868556625
ASTL,CST12,-1.0,0.0,1.0
ASTL,CTSF,-0.5485298130021853,0.022606111780429924,0.5485298130021853
ASTL,CTSL,-0.6137844099837158,0.00877233937647742,0.6137844099837158
ASTL,FCN1,-1.0,0.0,1.0
ASTL,FLG2,0.5485298130021853,0.022606111780429924,0.5485298130021853
ASTL,GAS6,-0.5370613587357513,0.026213040165845948,0.5370613587357513
ASTL,INHA,1.0,0.0,1.0
ASTL,LAMA3,-0.5065607304015044,0.0379820225393794,0.5065607304015044
ASTL,LGALS9,0.7288689868556625,0.0009029735311402593,0.7288689868556625
ASTL,LOXL2,-0.5065607304015044,0.0379820225393794,0.5065607304015044
ASTL,LTBP3,-0.5485298130021853,0.022606111780429924,0.5485298130021853
ASTL,MBL1,0.6377603634987047,0.005880667598464436,0.6377603634987047
ASTL,MBL2,-0.5485298130021853,0.022606111780429924,0.5485298130021853
ASTL,MDK,-0.5485298130021853,0.022606111780429924,0.5485298130021853
ASTL,P3H1,0.7288689868556625,0.0009029735311402593,0.7288689868556625
ASTL,PLOD2,0.5485298130021853,0.022606111780429924,0.5485298130021853
ASTL,PLXNA1,-0.6137844099837158,0.00877233937647742,0.6137844099837158
ASTL,PLXNB1,-0.6137844099837158,0.00877233937647742,0.6137844099837158
ASTL,PRL7C1,1.0,0.0,1.0
ASTL,PRSS1,1.0,0.0,1.0
ASTL,SERPINA3G,1.0,0.0,1.0
ASTL,SERPINA3K,1.0,0.0,1.0
ASTL,SERPINA3N,-0.6377603634987047,0.005880667598464436,0.6377603634987047
ASTL,SERPINB1A,0.7288689868556625,0.0009029735311402593,0.7288689868556625
ASTL,SERPINB6B,0.7288689868556625,0.0009029735311402593,0.7288689868556625
ASTL,SFRP1,-0.6137844099837158,0.00877233937647742,0.6137844099837158
ASTL,SFRP4,-0.5485298130021853,0.022606111780429924,0.5485298130021853
ASTL,TGFB1,-0.5065607304015044,0.0379820225393794,0.5065607304015044
ASTL,TRY10,1.0,0.0,1.0
ASTL,VWA3B,-1.0,0.0,1.0
ASTL,VWA5A,0.5485298130021853,0.022606111780429924,0.5485298130021853
ASTL,VWA9,0.7288689868556625,0.0009029735311402593,0.7288689868556625
ASTL,WNT4,-0.7288689868556625,0.0009029735311402593,0.7288689868556625
ASTL,WNT6,1.0,0.0,1.0
ASTL,ZP1,1.0,0.0,1.0
ASTL,ZP2,1.0,0.0,1.0
ASTL,ZP3,1.0,0.0,1.0
Acan,Adam10,0.6081211398682971,0.009598263658228488,0.6081211398682971
Acan,Adam11,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Adam22,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Adam23,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Adam9,-0.6526251024411206,0.004513318261601135,0.6526251024411206
Acan,Agrn,0.6144239403892803,0.008682756393664351,0.6144239403892803
Acan,Agt,-0.8355263157894736,2.972633610240264e-05,0.8355263157894736
Acan,Angptl1,0.7288689868556625,0.0009029735311402593,0.7288689868556625
Acan,Anxa1,0.5685735326841775,0.017239681583403017,0.5685735326841775
Acan,Anxa11,-0.5938300481671458,0.01195987056982448,0.5938300481671458
Acan,Anxa2,0.6017403220907546,0.010601843505501063,0.6017403220907546
Acan,Anxa3,0.8421052631578946,2.2332566489265974e-05,0.8421052631578946
Acan,Anxa4,0.7525766947068778,0.0004904358117415917,0.7525766947068778
Acan,Anxa5,0.521192404960496,0.03191900158103732,0.521192404960496
Acan,Anxa6,-0.646745597013723,0.00501946770339154,0.646745597013723
Acan,Anxa7,-0.6408660915863257,0.005570504171476666,0.6408660915863257
Acan,Bcan,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Bdnf,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Bgn,0.5685735326841775,0.017239681583403017,0.5685735326841775
Acan,Brinp2,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,C1qa,0.8421052631578946,2.2332566489265974e-05,0.8421052631578946
Acan,C1qb,0.7525766947068778,0.0004904358117415917,0.7525766947068778
Acan,C1qc,0.8421052631578946,2.2332566489265974e-05,0.8421052631578946
Acan,C1ql3,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,C1qtnf4,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Cabp1,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Cbln1,-0.6377603634987047,0.005880667598464436,0.6377603634987047
Acan,Cbln4,0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Ccl21c,-0.7288689868556625,0.0009029735311402593,0.7288689868556625
Acan,Cd209d,-0.7288689868556625,0.0009029735311402593,0.7288689868556625
Acan,Chadl,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Chl1,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Clec2l,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Coch,0.6377603634987047,0.005880667598464436,0.6377603634987047
Acan,Col12a1,0.5389049886478641,0.0256050572257032,0.5389049886478641
Acan,Col1a2,0.5164542921881279,0.033794674007564245,0.5164542921881279
Acan,Col4a5,0.6377603634987047,0.005880667598464436,0.6377603634987047
Acan,Col6a1,0.6064784348631227,0.009849073731987242,0.6064784348631227
Acan,Col6a3,0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Creld1,-0.7236842105263157,0.001023582265275118,0.7236842105263157
Acan,Creld2,-0.7236842105263157,0.001023582265275118,0.7236842105263157
Acan,Crlf3,0.8421052631578946,2.2332566489265974e-05,0.8421052631578946
Acan,Crp,0.6377603634987047,0.005880667598464436,0.6377603634987047
Acan,Cspg4,-0.5938300481671458,0.01195987056982448,0.5938300481671458
Acan,Cspg5,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Cstb,-0.5389049886478641,0.0256050572257032,0.5389049886478641
Acan,Ctsh,0.5438041249082992,0.0240423833426773,0.5438041249082992
Acan,Ctss,0.5467940047479659,0.023125704967184104,0.5467940047479659
Acan,Ctsz,0.6270894413356963,0.007053950431802405,0.6270894413356963
Acan,Dcn,0.5590973071394412,0.019635673345241383,0.5590973071394412
Acan,Dsp,-0.6937816404329029,0.002007564885120447,0.6937816404329029
Acan,Edil3,0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Egln1,-0.7055406512876979,0.0015551240998089005,0.7055406512876979
Acan,Elfn1,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Elfn2,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Fga,0.5590973071394412,0.019635673345241383,0.5590973071394412
Acan,Fgb,0.5259305177328641,0.03012420295638223,0.5259305177328641
Acan,Fgf1,-0.5972618337992204,0.011354731877695532,0.5972618337992204
Acan,Fgf12,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Fgg,0.6064784348631227,0.009849073731987242,0.6064784348631227
Acan,Fmod,0.6502653369119883,0.004711250582315413,0.6502653369119883
Acan,Fn1,0.6017403220907546,0.010601843505501063,0.6017403220907546
Acan,Fstl1,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Gpc1,-0.6017403220907546,0.010601843505501063,0.6017403220907546
Acan,Gpc5,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Gpc6,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Grip1,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Hapln1,0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Hapln2,0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Hapln4,0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Hcfc1,-0.5938300481671458,0.01195987056982448,0.5938300481671458
Acan,Hmcn2,-0.5592542625574518,0.01959397944373725,0.5592542625574518
Acan,Hspg2,0.7466971892794804,0.0005740355936455131,0.7466971892794804
Acan,Htra1,0.7466971892794804,0.0005740355936455131,0.7466971892794804
Acan,Igfbp4,0.7288689868556625,0.0009029735311402593,0.7288689868556625
Acan,Igfbp7,-0.7763157894736842,0.00024813773147439494,0.7763157894736842
Acan,Itih2,0.7466971892794804,0.0005740355936455131,0.7466971892794804
Acan,Kng1,0.6064784348631227,0.009849073731987242,0.6064784348631227
Acan,Lama1,0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Lama2,0.5259305177328641,0.03012420295638223,0.5259305177328641
Acan,Lama5,0.6064784348631227,0.009849073731987242,0.6064784348631227
Acan,Lamb1,-0.5685735326841775,0.017239681583403017,0.5685735326841775
Acan,Lamb2,0.6064784348631227,0.009849073731987242,0.6064784348631227
Acan,Lamc1,0.6937816404329029,0.002007564885120447,0.6937816404329029
Acan,Lgi1,-0.8355263157894736,2.972633610240264e-05,0.8355263157894736
Acan,Lgi3,0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Lman1,-0.7763157894736842,0.00024813773147439494,0.7763157894736842
Acan,Lum,0.6064784348631227,0.009849073731987242,0.6064784348631227
Acan,M6pr,-0.7236842105263157,0.001023582265275118,0.7236842105263157
Acan,Matn2,-0.6055890590219407,0.009987025944871497,0.6055890590219407
Acan,Matn4,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Megf10,0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Megf8,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Megf9,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Mmp17,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Ncan,0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Nell2,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Nid2,0.6064784348631227,0.009849073731987242,0.6064784348631227
Acan,Nrg3,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Ntng1,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Ovos,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,P4ha1,-0.7302631578947368,0.0008726297802416142,0.7302631578947368
Acan,P4htm,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Pag1,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Parm1,-0.6377603634987047,0.005880667598464436,0.6377603634987047
Acan,Plxdc1,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Plxna1,-0.7763157894736842,0.00024813773147439494,0.7763157894736842
Acan,Plxna2,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Plxna4,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Plxnb1,-0.8355263157894736,2.972633610240264e-05,0.8355263157894736
Acan,Plxnb2,-0.5938300481671458,0.01195987056982448,0.5938300481671458
Acan,Plxnc1,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Plxnd1,-0.6526251024411206,0.004513318261601135,0.6526251024411206
Acan,Prelp,0.6064784348631227,0.009849073731987242,0.6064784348631227
Acan,Ptn,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,S100a1,0.8421052631578946,2.2332566489265974e-05,0.8421052631578946
Acan,S100a11,0.7466971892794804,0.0005740355936455131,0.7466971892794804
Acan,S100a4,0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,S100a5,0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,S100a6,0.7525766947068778,0.0004904358117415917,0.7525766947068778
Acan,S100b,0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Sdc2,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Sdc3,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Sema4a,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Sema4b,-0.7894736842105262,0.0001641263531216029,0.7894736842105262
Acan,Sema4d,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Sema4f,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Sema5b,0.7288689868556625,0.0009029735311402593,0.7288689868556625
Acan,Sema6d,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Sema7a,-0.7763157894736842,0.00024813773147439494,0.7763157894736842
Acan,Serpina1c,0.8421052631578946,2.2332566489265974e-05,0.8421052631578946
Acan,Serpina1d,0.5685735326841775,0.017239681583403017,0.5685735326841775
Acan,Serpina1e,-0.6221903050752612,0.00765203458277991,0.6221903050752612
Acan,Serpina3k,-0.7466971892794804,0.0005740355936455131,0.7466971892794804
Acan,Serpina3n,0.6937816404329029,0.002007564885120447,0.6937816404329029
Acan,Serpinb1a,0.5685735326841775,0.017239681583403017,0.5685735326841775
Acan,Serpinb9b,0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Serpini1,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Shh,0.7288689868556625,0.0009029735311402593,0.7288689868556625
Acan,Slit1,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Slit2,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Slit3,-0.6377603634987047,0.005880667598464436,0.6377603634987047
Acan,Spock1,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Spock2,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Spon1,-0.7236842105263157,0.001023582265275118,0.7236842105263157
Acan,Tgm2,0.6064784348631227,0.009849073731987242,0.6064784348631227
Acan,Thbs4,0.5046110348248182,0.03885178268922372,0.5046110348248182
Acan,Timp2,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Tinagl1,0.5685735326841775,0.017239681583403017,0.5685735326841775
Acan,Tnc,-0.6041835413827923,0.010208169521572549,0.6041835413827923
Acan,Tnr,-0.9921874999999999,5.630753352335904e-15,0.9921874999999999
Acan,Vcan,0.7055406512876979,0.0015551240998089005,0.7055406512876979
Acan,Vwa1,0.5306686305052324,0.028408002588235195,0.5306686305052324
Acan,Vwa5b2,-0.9999999999999999,8.034580660781922e-119,0.9999999999999999
Acan,Vwf,-0.7466971892794804,0.0005740355936455131,0.7466971892794804
Acan,Wnt10a,-0.7288689868556625,0.0009029735311402593,0.7288689868556625
Adam10,Adam11,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Adam22,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Adam23,-0.6081211398682971,0.009598263658228488,0.6081211398682971
Adam10,Adam9,-0.5782015922805346,0.015046452251767166,0.5782015922805346
Adam10,Agt,-0.7430051520947238,0.0006323395699005347,0.7430051520947238
Adam10,Angptl1,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Anxa3,0.7567221702872419,0.00043779680831525957,0.7567221702872419
Adam10,Anxa4,0.6435812776267434,0.0053102740552664575,0.6435812776267434
Adam10,Bcan,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Bdnf,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Brinp2,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,C1qa,0.5338206246588246,0.02730873379685299,0.5338206246588246
Adam10,C1qb,0.6435812776267434,0.0053102740552664575,0.6435812776267434
Adam10,C1ql3,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,C1qtnf4,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,C7,-0.5035300234224174,0.03934049901127632,0.5035300234224174
Adam10,CLGN,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,CSPG4,0.5266603778552492,0.029854774748539283,0.5266603778552492
Adam10,Cabp1,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Cbln4,0.6081211398682971,0.009598263658228488,0.6081211398682971
Adam10,Ccl21c,-0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Cd209d,-0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Chadl,-0.6081211398682971,0.009598263658228488,0.6081211398682971
Adam10,Chl1,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Clec10a,-0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Clec1a,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Clec2l,-0.6081211398682971,0.009598263658228488,0.6081211398682971
Adam10,Clec3b,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Col12a1,0.7192804961059142,0.001136194462393093,0.7192804961059142
Adam10,Col4a2,0.5499255681975178,0.022194928333858693,0.5499255681975178
Adam10,Col5a2,0.5408944421216074,0.024961283397233136,0.5408944421216074
Adam10,Col6a3,0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Col6a6,-0.5337774099884283,0.0273235796325157,0.5337774099884283
Adam10,Crlf3,0.7567221702872419,0.00043779680831525957,0.7567221702872419
Adam10,Cspg5,-0.6081211398682971,0.009598263658228488,0.6081211398682971
Adam10,EGLN1,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Edil3,0.6081211398682971,0.009598263658228488,0.6081211398682971
Adam10,Elfn1,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Elfn2,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Eln,-0.5245283018867924,0.03064707215397449,0.5245283018867924
Adam10,F12,-0.5202888609293881,0.03227037617676927,0.5202888609293881
Adam10,FGF12,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,FGG,-0.5262616655388175,0.03000172896038206,0.5262616655388175
Adam10,FMOD,0.536268298871865,0.02647797752166309,0.536268298871865
Adam10,Fam20b,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Fcn1,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Fgb,0.5104099585066781,0.036308452286826214,0.5104099585066781
Adam10,Fgf12,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Fstl1,-0.6081211398682971,0.009598263658228488,0.6081211398682971
Adam10,Gpc5,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Gpc6,-0.6081211398682971,0.009598263658228488,0.6081211398682971
Adam10,Grip1,-0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Habp2,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Hapln1,0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Hapln2,0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Hapln4,0.6081211398682971,0.009598263658228488,0.6081211398682971
Adam10,Hgfac,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Hspg2,0.6313225866243293,0.006567917449634759,0.6313225866243293
Adam10,ITIH3,-0.5499255681975178,0.022194928333858693,0.5499255681975178
Adam10,Igfals,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Igfbp4,0.5065607304015044,0.0379820225393794,0.5065607304015044
Adam10,Itih3,0.6059060152595406,0.009937687187872364,0.6059060152595406
Adam10,LRG1,-0.5499255681975178,0.022194928333858693,0.5499255681975178
Adam10,Lama1,0.591832180764682,0.012323755999826927,0.591832180764682
Adam10,Lama2,0.7359782304918876,0.0007569108760962028,0.7359782304918876
Adam10,Lamb1,-0.5746228242542926,0.015834391025860494,0.5746228242542926
Adam10,Lamb2,0.670118881007155,0.0032461472289950057,0.670118881007155
Adam10,Lamc1,0.5925033984500178,0.012200537958864324,0.5925033984500178
Adam10,Lgals1,0.6832907509041014,0.002497310473421576,0.6832907509041014
Adam10,Lgals3,-0.5065607304015044,0.0379820225393794,0.5065607304015044
