Protein,Degree_Centrality,Betweenness_Centrality,Eigenvector_Centrality,Is_Serpin,Degree,Avg_Centrality,Is_Hub
Igfbp7,0.04727272727272727,0.00045691180306043066,7.695839479505901e-05,False,26,0.015935532490194252,False
Il16,0.04727272727272727,0.0011999142596167797,9.79126736600166e-05,False,26,0.01619018473533469,False
Itih1,0.04,0.009670329605833791,0.0008088561386243446,False,22,0.01682639524815271,True
Itih2,0.034545454545454546,9.90776486028014e-05,4.898720945557756e-05,False,19,0.01156450646783764,False
Itih3,0.04181818181818182,0.0023387495555567224,0.0007168236075333435,False,23,0.014957918327090626,False
Itih4,0.01818181818181818,0.00143075588368607,0.0006691099589523164,False,10,0.006760561341485523,False
Itih5,0.034545454545454546,0.00495317578381603,0.0007856295464755295,False,19,0.0134280866252487,True
KAL1,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
KERA,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
KNG1,0.13818181818181818,0.0067219061602216326,0.022125536757674567,False,76,0.055676420366571465,True
Kera,0.02,0.0001730734432364372,3.7795427142434615e-05,False,11,0.006736956290126291,False
Kng1,0.05454545454545454,0.005795889100895457,0.0008416510648546751,False,30,0.020394331570401558,True
LAMA1,0.04,0.000931476161187149,0.007676149433249382,False,22,0.016202541864812178,False
LAMA2,0.13090909090909092,0.0007681952436015958,0.06544403048099474,False,72,0.06570710554456242,False
LAMA3,0.06,0.000695794994346415,0.014556422480354693,False,33,0.025084072491567036,False
LAMA4,0.0890909090909091,0.0012154725153694325,0.008775716959036069,False,49,0.033027366188438205,False
LAMA5,0.11818181818181818,0.0028216576924493873,0.018723287814625504,False,65,0.046575587896297684,False
LAMB1,0.08727272727272728,0.0020122513689805306,0.010893887585206104,False,48,0.0333929554089713,False
LAMB2,0.09454545454545454,0.0013723876057302213,0.011584003174507957,False,52,0.03583394844189757,False
LAMB4,0.12,0.002205334123481161,0.02574435911503695,False,66,0.049316564412839374,False
LAMC1,0.07818181818181819,0.0008415872449684565,0.00917150998162618,False,43,0.029398305136137604,False
LAMC3,0.07272727272727272,0.0006880128334176834,0.01599536760382439,False,40,0.029803551054838267,False
LEFTY2;LEFTY1,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
LEPRE1,0.09454545454545454,0.00022028775975571838,0.006647914714945033,False,52,0.033804552340051766,False
LGALS1,0.12181818181818181,0.0027178289875175892,0.06096079142810348,False,67,0.06183226741126763,False
LGALS3,0.15818181818181817,0.002387744596752163,0.06795031050919066,False,87,0.07617329109592035,False
LGALS8,0.04727272727272727,0.0005996911934475821,0.007595985000492116,False,26,0.018489467822222324,False
LMAN1,0.09090909090909091,0.0012443035597362274,0.011806103204862738,False,50,0.03465316589122996,False
LOX,0.14,0.0018730446661907574,0.07003828669100372,False,77,0.07063711045239816,False
LOXL1,0.10363636363636364,0.0026033702939609374,0.025694864463803965,False,57,0.04397819946470951,False
LOXL2,0.13272727272727272,0.0010752881972597684,0.06483385219765837,False,73,0.06621213770739696,False
LOXL3,0.14363636363636365,0.002337049645495349,0.07470042481969223,False,79,0.07355794603385041,False
LOXL4,0.24363636363636362,0.0028090830593427234,0.1197183053904471,False,134,0.12205458402871781,True
LPA,0.05272727272727273,0.0016159041303789071,0.008857759754287231,False,29,0.02106697887064629,False
LRG1,0.11090909090909092,0.002128826705280458,0.015419569803699731,False,61,0.042819162472690374,False
LTBP1,0.13454545454545455,0.0020781889507210695,0.06722069117034328,False,74,0.0679481115555063,False
LTBP2,0.16545454545454547,0.004238624290983527,0.0857997521681973,False,91,0.08516430730457543,True
LTBP3,0.13090909090909092,0.0011968134438705732,0.010070974997998122,False,72,0.047392293116986534,False
LTBP4,0.11636363636363636,0.0021831413016461477,0.015989015699908547,False,64,0.044845264455063684,False
LUM,0.14909090909090908,0.0022131182336594148,0.06265589915158722,False,82,0.07131997549205189,False
Lama2,0.05818181818181818,0.0011393886800764022,8.458770901811254e-05,False,32,0.019801931523637566,False
Lama3,0.05454545454545454,0.0017115895095801532,6.234824837286425e-05,False,30,0.018773130767802522,False
Lama4,0.02727272727272727,0.0003941558627115429,2.5295805343213616e-05,False,15,0.009230726313594008,False
Lama5,0.05272727272727273,0.004773874071883912,0.000709779691797963,False,29,0.019403642163651532,False
Lamb1,0.03090909090909091,0.00013530785434237745,4.695974345124534e-05,False,17,0.01036378616896151,False
Lamb2,0.05818181818181818,0.009465343049962582,0.001470778911275501,False,32,0.023039313381018754,True
Lamc1,0.02727272727272727,0.00017013220180498497,3.242933454267719e-05,False,15,0.009158429603024978,False
Lgals1,0.04181818181818182,0.004790021176876943,0.0008006481763938977,False,23,0.01580295039048422,False
Lgals9,0.04,0.0012956795276071425,5.997745548070062e-05,False,22,0.013785218994362613,False
Lgalsl,0.09272727272727273,0.0008611686164368836,0.00020432569035849638,False,51,0.031264255678022705,False
Lgi1,0.04363636363636364,0.0016755536970431261,9.759264335987634e-05,False,24,0.015136503325588883,False
Lman1,0.04727272727272727,0.00045691180306043066,7.695839479505901e-05,False,26,0.015935532490194252,False
Ltbp1,0.01818181818181818,0.0003322485243182411,3.5165923094303855e-05,False,10,0.0061830775430769085,False
Ltbp4,0.04363636363636364,0.009873624673887763,0.00029834041211600237,False,24,0.017936109574122467,True
Lum,0.05272727272727273,0.004380892067451547,0.0007520216785003176,False,29,0.019286728824408197,False
M6pr,0.09272727272727273,0.0008611686164368836,0.00020432569035849638,False,51,0.031264255678022705,False
MASP1,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
MASP2,0.09272727272727273,0.007623883934763303,0.005913045457418721,False,51,0.03542140070648492,True
MATN2,0.1690909090909091,0.002110450722358877,0.07652257922888377,False,93,0.08257464634738391,True
MATN3,0.24363636363636362,0.0028090830593427234,0.1197183053904471,False,134,0.12205458402871781,True
MATN4,0.07090909090909091,0.0006502080016252623,0.0037341893654500077,False,39,0.025097829425388726,False
MBL2,0.11454545454545455,0.0009003842861287655,0.008848292576843124,False,63,0.041431377136142145,False
MDK,0.2018181818181818,0.0005931171595187611,0.1035819841556906,False,111,0.10199776104446373,True
MFAP1,0.10545454545454545,0.0011360062406404361,0.02356135907157987,False,58,0.04338397025558858,False
MFAP2,0.1290909090909091,0.0030546966617711075,0.06392497676369005,False,71,0.06535686083879008,False
MFAP4,0.10727272727272727,0.0014439339889384315,0.016247160258715296,False,59,0.04165460717346033,False
MFAP5,0.02909090909090909,7.639495422738027e-05,0.004938705106363222,False,16,0.011368669717166565,False
MFGE8,0.1,0.001536267389440385,0.009255485311761135,False,55,0.03693058423373385,False
MGP,0.10909090909090909,0.0061635907144896645,0.02293806419863309,False,60,0.04606418800134395,True
MIF,0.04363636363636364,0.0021802960651534573,0.008262657488867014,False,24,0.01802643906346137,False
MME,0.12363636363636364,0.001917612031793354,0.027014560221452218,False,68,0.050856178629869735,False
MMP14,0.16,0.007109801318276643,0.04456888534008348,False,88,0.07055956221945338,True
MMP19,0.10909090909090909,0.0018746317970261075,0.026373310944303452,False,60,0.045779617277412886,False
MMP2,0.12181818181818181,0.001953988729998967,0.009797138193476477,False,67,0.044523102913885754,False
MMP3,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
MMP9,0.07454545454545454,0.0009188658062942083,0.016722977698722098,False,41,0.030729099350156944,False
MMRN1,0.10909090909090909,0.0018746317970261075,0.026373310944303452,False,60,0.045779617277412886,False
MMRN2,0.1,0.00201229230955834,0.00882045072094147,False,55,0.03694424767683327,False
MPI,0.05090909090909091,0.00026856841450356717,0.0061246426608923005,False,28,0.01910076732816226,False
MST1;MST1L,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
MUC1,0.10545454545454545,0.0011360062406404361,0.02356135907157987,False,58,0.04338397025558858,False
MXRA5,0.09636363636363636,0.00019888603656828926,0.0065637240192460995,False,53,0.03437541547315025,False
Matn2,0.03272727272727273,0.0002727824768282184,3.606104894580335e-05,False,18,0.011012038751015583,False
Mbl2,0.016363636363636365,0.0038303367184830154,0.0007788201076366825,False,9,0.006990931063252021,False
Mfge8,0.034545454545454546,0.0053566117741288945,0.0006561580527965394,False,19,0.013519408124126662,True
Mmrn2,0.05454545454545454,0.006146932943842077,0.0008555984422229199,False,30,0.02051599531050651,True
NGLY1,0.07272727272727272,0.0048036855206408866,0.018102567996714107,False,40,0.031877842081542575,False
NID1,0.11272727272727273,0.0015794533756962393,0.05239853935117013,False,62,0.05556842181804637,False
NID2,0.11818181818181818,0.001104260001334345,0.057343035404768,False,65,0.058876371195973505,False
NOV,0.24363636363636362,0.0028090830593427234,0.1197183053904471,False,134,0.12205458402871781,True
NPNT,0.07272727272727272,0.0008841809020916624,0.014514059528112954,False,40,0.029375171052492446,False
NRP1,0.14363636363636365,0.0003308739420792665,0.07823448271589006,False,79,0.07406724009811098,True
NTN1,0.10363636363636364,0.0006392284771830308,0.008048761741772494,False,57,0.03744145128510639,False
NTN4,0.06545454545454546,0.00039687623084235353,0.010994019693178717,False,36,0.025615147126188842,False
Ngly1,0.03636363636363636,0.00020520388544406076,3.609977805757002e-05,False,20,0.012201646675712663,False
Nid1,0.038181818181818185,0.0003806710136163183,4.5812880421509366e-05,False,21,0.012869434025285337,False
Nid2,0.05818181818181818,0.006600307769619549,0.000722827380100635,False,32,0.021834984443846125,True
OGN,0.10727272727272727,0.0009732127119680214,0.0531667977883951,False,59,0.05380424592436347,False
OMD,0.11818181818181818,0.0008953530394175494,0.01028464753929808,False,65,0.04312060625351127,False
Ogn,0.016363636363636365,0.0021579227883587997,0.0014184950240137743,False,9,0.006646684725336314,False
P4HA1,0.14181818181818182,0.0007239178686511183,0.07243841330322648,False,78,0.07166017099668646,False
P4HA2,0.09818181818181818,0.003147722863018899,0.012629683364538069,False,54,0.03798640813645838,False
P4ha1,0.05090909090909091,0.0003680140689039987,5.280341339877594e-05,False,28,0.017109969463797895,False
PAMR1,0.09454545454545454,0.00047275373837686986,0.003814445041698759,False,52,0.03294421777517672,False
PAPLN,0.08181818181818182,0.001295097763994142,0.012416261027458743,False,45,0.031843180203211564,False
PCOLCE,0.15272727272727274,0.001213835486508712,0.07583720961182976,False,84,0.07659277260853707,True
PCOLCE2,0.12,0.00037825419842568285,0.008944438385107029,False,66,0.0431075641945109,False
PDF,0.09818181818181818,0.0015031977520693189,0.024447324682786136,False,54,0.04137744687222455,False
PDGFC,0.09454545454545454,0.00047275373837686986,0.003814445041698759,False,52,0.03294421777517672,False
PDGFD,0.06181818181818182,0.00010176179334012933,0.0019552893039479946,False,34,0.021291744305156648,False
PLG,0.11636363636363636,0.002014738455690388,0.014621808596986556,False,64,0.04433339447210444,False
PLOD1,0.07636363636363637,0.0013273663759574641,0.007544561262538952,False,42,0.028411854667377598,False
PLOD2,0.13090909090909092,0.0011968134438705732,0.010070974997998122,False,72,0.047392293116986534,False
PLOD3,0.09454545454545454,0.0008553583848755308,0.009098012667196245,False,52,0.034832941865842106,False
PLXDC2,0.16363636363636364,0.003933814423354051,0.07714620335118899,False,90,0.08157212713696889,True
PLXNA1,0.08363636363636363,0.0008007216711097343,0.021413705813862705,False,46,0.035283597040445355,False
PLXNB1,0.08363636363636363,0.0008007216711097343,0.021413705813862705,False,46,0.035283597040445355,False
PLXNB2,0.04909090909090909,0.0015107004045162064,0.0131217916363939,False,27,0.0212411337106064,False
PODN,0.08545454545454545,0.001954412310123831,0.016819170176303522,False,47,0.0347427093136576,False
POSTN,0.08727272727272728,0.0009043289618600977,0.006965607337632009,False,48,0.03171422119073979,False
PPBP,0.11818181818181818,0.0009611447029470801,0.008923574276645302,False,65,0.04268884572047019,False
PRELP,0.11090909090909092,0.0019681305632555496,0.01760782127107221,False,61,0.043495014247806225,False
PRG2,0.06727272727272728,0.0010972066719145907,0.012051740732235612,False,37,0.026807224892292494,False
PRG3,0.04727272727272727,0.00034867069809218625,0.006219768663062471,False,26,0.01794705554462731,False
PRG4,0.1890909090909091,0.0011744253403696355,0.0967632849688668,False,104,0.09567620646671517,True
PRSS3P2;PRSS2;PRSS1,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
PTN,0.24363636363636362,0.0028090830593427234,0.1197183053904471,False,134,0.12205458402871781,True
PXDN,0.08545454545454545,0.0015812966985014089,0.007526062695720855,False,47,0.03152063494958924,False
Papln,0.038181818181818185,0.00690637361931927,0.0002442081793386262,False,21,0.015110799993492026,True
Pcolce,0.025454545454545455,0.003958937345220328,0.0008087510992518242,False,14,0.010074077966339202,False
Plg,0.025454545454545455,0.0036364455477886385,0.0014326253155353599,False,14,0.010174538772623152,False
Plxdc2,0.04727272727272727,0.00045691180306043066,7.695839479505901e-05,False,26,0.015935532490194252,False
Plxna1,0.04727272727272727,0.00045691180306043066,7.695839479505901e-05,False,26,0.015935532490194252,False
Plxnb1,0.05090909090909091,0.0003680140689039987,5.280341339877594e-05,False,28,0.017109969463797895,False
Plxnb2,0.04909090909090909,0.00020871545042499667,8.971576145107312e-05,False,27,0.01646311343426172,False
Plxnd1,0.02,0.00014758890713888366,3.587594096456862e-05,False,11,0.006727821616034483,False
Postn,0.03090909090909091,0.00019088905132720116,3.957795276169169e-05,False,17,0.010379852637726601,False
Prelp,0.04,0.00020631743962543127,6.891950898178774e-05,False,22,0.013425078982869073,False
Pxdn,0.023636363636363636,0.0003956396564375296,9.38417880105157e-06,False,13,0.008013795823867405,False
Pzp,0.02909090909090909,0.001871887249390255,0.0007089882213299335,True,16,0.010557261520543093,False
S100A1,0.13272727272727272,0.0021365670723945615,0.018121297323027617,False,73,0.05099504570756497,False
S100A10,0.14181818181818182,0.0011574527446961847,0.06848611305484237,False,78,0.0704872492059068,False
S100A11,0.11454545454545455,0.00330422766433568,0.056966929828771946,False,63,0.05827220401285405,False
S100A13,0.15272727272727274,0.00402124752222256,0.0714577255865382,False,84,0.07606874861201117,False
S100A16,0.04909090909090909,0.0007575955479845024,0.0072168707446733805,False,27,0.019021791794522323,False
S100A4,0.07818181818181819,0.0036153832058194862,0.00676821046011317,False,43,0.02952180394925028,False
S100A6,0.09636363636363636,0.004905446564346456,0.01134346368503454,False,53,0.03753751553767245,True
S100A7,0.05272727272727273,0.0009290703423071816,0.013713723001075522,False,29,0.02245668869021848,False
S100A8,0.08181818181818182,0.003132031493241376,0.015416985636420298,False,45,0.0334557329826145,False
S100A9,0.11090909090909092,0.002206422480067335,0.013522153399485138,False,61,0.04221255559621446,False
S100B,0.08363636363636363,0.003552354849951674,0.006380993206480435,False,46,0.03118990389759858,False
S100a1,0.09272727272727273,0.0008611686164368836,0.00020432569035849638,False,51,0.031264255678022705,False
S100a10,0.034545454545454546,9.90776486028014e-05,4.898720945557756e-05,False,19,0.01156450646783764,False
S100a11,0.03636363636363636,0.00020520388544406076,3.609977805757002e-05,False,20,0.012201646675712663,False
S100a13,0.09272727272727273,0.0008611686164368836,0.00020432569035849638,False,51,0.031264255678022705,False
S100a6,0.05818181818181818,0.0004401043604193754,0.0001353602665065486,False,32,0.019585760936248035,False
S100a9,0.014545454545454545,0.0001439558101546233,2.3869303076253772e-05,False,8,0.004904426552895141,False
SBSPON,0.03272727272727273,0.0009966457743028688,0.0048827196244455974,False,18,0.012868879375340399,False
SCUBE1,0.09454545454545454,0.00047275373837686986,0.003814445041698759,False,52,0.03294421777517672,False
SCUBE3,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
SDC1,0.07818181818181819,0.0010560622011613844,0.015189030007863943,False,43,0.031475636796947835,False
SDC2,0.06909090909090909,0.0007732025403315485,0.011339769529510891,False,38,0.027067960386917177,False
SEMA3A,0.19090909090909092,0.0018308401712047943,0.10028211174563342,False,105,0.09767401427530971,True
SEMA3B,0.09272727272727273,0.0016445407592143762,0.003952784923562878,False,51,0.032774866136683324,False
SEMA3C,0.13090909090909092,0.00052891929907954,0.072319561012481,False,72,0.06791919040688382,False
SEMA3D,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
SEMA3E,0.19090909090909092,0.0018308401712047943,0.10028211174563342,False,105,0.09767401427530971,True
SEMA3G,0.06545454545454546,0.00039687623084235353,0.010994019693178717,False,36,0.025615147126188842,False
SERPINA1,0.14,0.0018317753264513554,0.06673760390099734,True,77,0.06952312640914957,False
SERPINA10,0.06909090909090909,0.00026367575860200077,0.002366907656406384,True,38,0.023907164168639163,False
SERPINA3,0.14727272727272728,0.0015240403450623187,0.06927238181388153,True,81,0.0726897164772237,False
SERPINA4,0.1709090909090909,0.006193365894196194,0.0759709305001638,True,94,0.08435779576781698,True
SERPINA5,0.11818181818181818,0.013244566420874883,0.015973885690948715,True,65,0.04913342343121393,True
SERPINA6,0.15818181818181817,0.0015874087972740749,0.07400542630124966,True,87,0.07792488442678064,False
SERPINA7,0.11090909090909092,0.0002805876613635849,0.007942677915698144,True,61,0.03971078549538421,False
SERPINB1,0.08181818181818182,0.0010977111428976442,0.006320154542557289,True,45,0.029745349167878913,False
SERPINB12,0.06,0.000733264097807607,0.009469277398317667,True,33,0.02340084716537509,False
SERPINB6,0.07090909090909091,0.0010199412717478826,0.0065046452402946495,True,39,0.026144559140377815,False
SERPINB8,0.07090909090909091,0.0010829927843005172,0.014362334877869566,True,39,0.028784806190420332,False
SERPINB9,0.056363636363636366,0.0012173987580681722,0.009924134990712227,True,31,0.022501723370805585,False
SERPINC1,0.15454545454545454,0.0029291142517623206,0.07053884907111366,True,85,0.07600447262277683,False
SERPIND1,0.16,0.00400515846974269,0.07324031048807421,True,88,0.07908182298593897,False
SERPINE1,0.18181818181818182,0.0015077167162311413,0.09376060169555174,True,100,0.09236216674332158,True
SERPINE2,0.12,0.0019847860179856287,0.05367411084935898,True,66,0.058552965622448196,False
SERPINF1,0.1509090909090909,0.003769353105020124,0.021155903478868157,True,83,0.0586114491643264,False
SERPINF2,0.16545454545454547,0.004356478400469065,0.0748321893822979,True,91,0.0815477377457708,True
SERPING1,0.09454545454545454,0.003186612162155298,0.01148493349913578,True,52,0.03640566673558187,False
SERPINH1,0.11090909090909092,0.0013229899471669628,0.04888872997841182,True,61,0.0537069369448899,False
SFRP1,0.11272727272727273,0.002734287313259889,0.03215583708609698,False,62,0.04920579904220987,False
SFRP4,0.2018181818181818,0.0005931171595187611,0.10358198415569059,False,111,0.10199776104446372,True
SLIT3,0.19090909090909092,0.00482012382430557,0.0897968486597249,False,105,0.0951753544643738,True
SLPI,0.1509090909090909,0.0032493070571757345,0.022134238157057035,False,83,0.0587642120411079,False
SMOC1,0.1618181818181818,0.00159632793241841,0.012351664499670185,False,89,0.05858872475009013,False
SMOC2,0.24363636363636362,0.0028090830593427234,0.1197183053904471,False,134,0.12205458402871781,True
SNED1,0.16,0.007109801318276643,0.04456888534008349,False,88,0.07055956221945338,True
SPARC,0.08181818181818182,0.0015149120475955152,0.04921080508850258,False,45,0.04418129965142664,False
SPARCL1,0.08,0.0009778501088573326,0.019727965664244868,False,44,0.03356860525770073,False
SPON1,0.11636363636363636,0.0015028841473368492,0.015489760360139116,False,64,0.04445209362370411,False
SPON2,0.1618181818181818,0.00159632793241841,0.012351664499670187,False,89,0.05858872475009013,False
SPP1,0.09454545454545454,0.00047275373837686986,0.003814445041698759,False,52,0.03294421777517672,False
SRPX,0.14181818181818182,0.0007239178686511183,0.07243841330322646,False,78,0.07166017099668646,False
SRPX2,0.12,0.0012238804657578202,0.06129056476038017,False,66,0.060838148408712656,False
SULF2,0.24363636363636362,0.0028090830593427234,0.1197183053904471,False,134,0.12205458402871781,True
Sema3c,0.06,0.002717069822255066,0.00016553078416154624,False,33,0.02096086686880554,False
Sema4b,0.04727272727272727,0.00045691180306043066,7.695839479505901e-05,False,26,0.015935532490194252,False
Sema7a,0.04727272727272727,0.00045691180306043066,7.695839479505901e-05,False,26,0.015935532490194252,False
Serpina1a,0.01818181818181818,0.00027292886835072105,1.163996427630281e-05,True,10,0.006155462338148401,False
Serpina1b,0.04363636363636364,0.0009073497940515893,3.2047775823699006e-05,True,24,0.014858587068746308,False
Serpina1c,0.09272727272727273,0.0008611686164368836,0.00020432569035849638,True,51,0.031264255678022705,False
Serpina1d,0.05818181818181818,0.0009738690188784696,8.645122275520416e-05,True,32,0.01974737947448395,False
Serpina1e,0.06181818181818182,0.011581423448599481,0.0007154906793811956,True,34,0.024705031982054163,True
Serpina3k,0.034545454545454546,9.90776486028014e-05,4.898720945557756e-05,True,19,0.01156450646783764,False
Serpina3m,0.023636363636363636,0.0010408324717229784,0.0007413438334845882,True,13,0.008472846647190401,False
Serpina3n,0.02727272727272727,0.00017013220180498497,3.242933454267719e-05,True,15,0.009158429603024978,False
Serpina6,0.025454545454545455,0.0003265072747572671,1.903250058905028e-05,True,14,0.008600028409963925,False
Serpinb1a,0.04181818181818182,0.0003920698758647406,6.602922195964064e-05,True,23,0.014092093638668734,False
Serpinb6,0.023636363636363636,0.00011601397281966494,2.6660388252208905e-05,True,13,0.007926345999145169,False
Serpinb6a,0.03636363636363636,0.0008272673047119224,8.391637595368671e-05,True,20,0.012424940014767323,False
Serpinb8,0.04181818181818182,0.01743537330488286,0.00024875879509701543,True,23,0.019834104639387232,True
Serpinc1,0.038181818181818185,0.0010724244205364572,4.776904894160769e-05,True,21,0.013100670550432084,False
Serpind1,0.04181818181818182,0.004157031977454433,0.0002868697172770895,True,23,0.015420694504304446,False
Serpine2,0.06545454545454546,0.012832586797011762,0.0007268641020159809,True,36,0.026337998784524405,True
Serpinf1,0.056363636363636366,0.0026531955083915035,8.23451645490135e-05,True,31,0.01969972567885896,False
Serpinf2,0.03272727272727273,0.004386945408817459,0.0007982872550900627,True,18,0.012637501797060082,False
Serping1,0.02909090909090909,0.0017577842144774697,0.0007207762402293037,True,16,0.010523156515205287,False
Serpinh1,0.056363636363636366,0.007747851182864445,0.001500076834832704,True,31,0.021870521460444506,True
Smoc2,0.02909090909090909,0.00619497424702346,0.0002973899599877898,False,16,0.01186109109930678,True
Sparc,0.08181818181818182,0.0022524297126130387,0.00012852536699496487,False,45,0.02806637896592994,False
Sparcl1,0.04909090909090909,0.0025250865881515385,8.031372767370809e-05,False,27,0.017232103135578113,False
Spon1,0.09272727272727273,0.0008611686164368836,0.00020432569035849638,False,51,0.031264255678022705,False
TGFB1,0.08,0.00121239664922924,0.007140463835350844,False,44,0.02945095349486003,False
TGFBI,0.14545454545454545,0.0020432417932403275,0.06081330020520312,False,80,0.0694370291509963,False
TGM1,0.056363636363636366,0.0005111552355336547,0.01121715637354092,False,31,0.022697315990903646,False
TGM2,0.14909090909090908,0.0048406384008184535,0.06919911596661754,False,82,0.07437688781944836,False
TGM3,0.04909090909090909,0.0013814534729970154,0.005809557761621303,False,27,0.018760640108509134,False
THBS1,0.10545454545454545,0.0010593167521190808,0.010351129409670973,False,58,0.03895499720544517,False
THBS2,0.11818181818181818,0.0008953530394175494,0.01028464753929808,False,65,0.04312060625351127,False
THBS3,0.12545454545454546,0.0024362708773264666,0.018762868556583778,False,69,0.048884561629485235,False
THBS4,0.10181818181818182,0.0009773293610568544,0.05642429806729482,False,56,0.0530732697488445,False
THSD4,0.06363636363636363,0.0010954907498621402,0.008810090392634303,False,35,0.024513981592953357,False
TIMP1,0.07454545454545454,0.001379990931282397,0.004399697144295025,False,41,0.026775047540343988,False
TIMP2,0.1618181818181818,0.00159632793241841,0.012351664499670187,False,89,0.05858872475009013,False
TIMP3,0.15454545454545454,0.004215961295599943,0.07031903504508732,False,85,0.07636015029538061,False
TINAG,0.06545454545454546,0.00039687623084235353,0.010994019693178717,False,36,0.025615147126188842,False
TINAGL1,0.06363636363636363,0.001276298090712071,0.011766155206291843,False,35,0.02555960564445585,False
TNC,0.16363636363636364,0.0013203397264922971,0.07445068619552606,False,90,0.07980246318612733,True
TNFAIP6,0.24363636363636362,0.0028090830593427234,0.1197183053904471,False,134,0.12205458402871781,True
TNXB,0.1618181818181818,0.006051497198255292,0.07489895300518978,False,89,0.08092287734054229,True
Tgfbi,0.04363636363636364,0.0014111652146261706,4.721322352269109e-05,False,24,0.015031580691504167,False
Tgm2,0.04909090909090909,0.0010068836121385435,5.613010556254385e-05,False,27,0.016717974269536726,False
Thbs4,0.04909090909090909,0.0024848939836897956,4.924507331639265e-05,False,27,0.017208349382638426,False
Tinagl1,0.05272727272727273,0.00036832962842805306,7.651083644284512e-05,False,29,0.017724037730714542,False
Tnc,0.034545454545454546,0.005692513546857646,0.0002870906000009372,False,19,0.013508352897437709,True
VCAN,0.08545454545454545,0.0014173430989218756,0.008010959693746772,False,47,0.0316276160824047,False
VEGFA,0.1618181818181818,0.00159632793241841,0.012351664499670187,False,89,0.05858872475009013,False
VIT,0.11818181818181818,0.0008953530394175494,0.01028464753929808,False,65,0.04312060625351127,False
VTN,0.13090909090909092,0.0028720618679016294,0.020419157544344233,False,72,0.05140010344044559,False
VWA1,0.09272727272727273,0.0009312938928457208,0.010154755057700002,False,51,0.034604440559272816,False
VWA5A,0.06727272727272728,0.0006241085263849782,0.017365633544690767,False,37,0.028420823114601007,False
VWF,0.13272727272727272,0.001674439074533014,0.06084883716078955,False,73,0.0650835163208651,False
Vcan,0.04909090909090909,0.00020871545042499667,8.971576145107312e-05,False,27,0.01646311343426172,False
Vtn,0.02909090909090909,0.00032513855817734185,7.692122180072517e-05,False,16,0.009830989623629051,False
Vwa1,0.03636363636363636,0.00857318646779976,0.0007878208940596055,False,20,0.015241547908498576,True
Vwa5a,0.04727272727272727,9.200706623240234e-05,0.00011254282344334433,False,26,0.015825759054134338,False
Vwf,0.034545454545454546,9.90776486028014e-05,4.898720945557756e-05,False,19,0.01156450646783764,False
WISP2,0.14727272727272728,0.004172959128706479,0.07235961401783414,False,81,0.07460176680642262,False
WISP3,0.09454545454545454,0.00047275373837686986,0.003814445041698759,False,52,0.03294421777517672,False
